 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3268.092,3071,3547,3270.000,2,1,40.528
2,3254.367,3067,3458,3252.000,2,2,34.933
3,3257.112,3074,3530,3255.000,2,3,37.336
4,3252.844,3046,3482,3251.000,2,4,41.936
5,3245.061,3037,3502,3243.000,2,5,45.685
6,3272.495,2930,3576,3267.000,2,6,52.182
7,3285.637,3028,3584,3285.000,2,7,38.616
8,3273.902,3055,3543,3271.000,2,8,52.023
9,3299.623,3036,3617,3294.500,2,9,58.147
10,3282.251,3042,3511,3282.000,2,10,47.403
11,3299.605,3082,3558,3294.000,2,11,50.829
12,3263.147,3048,3525,3262.500,2,12,57.136
13,3291.362,3069,3522,3295.500,2,13,58.051
14,3291.647,3058,3584,3289.000,2,14,52.528
15,3299.384,3088,3551,3296.000,2,15,69.188
16,3314.052,3034,3692,3309.000,2,16,78.502
17,3313.154,3048,3643,3307.000,2,17,61.529
18,3317.720,3007,3680,3311.500,2,18,68.579
19,3302.675,3062,3604,3302.500,2,19,75.527
20,3306.665,3085,3573,3303.000,2,20,72.959
21,3304.623,3041,3683,3299.500,2,21,73.103
22,3322.783,3089,3665,3319.000,2,22,91.244
23,3315.020,3065,3693,3314.000,2,23,111.711
24,3309.637,3058,3654,3309.000,2,24,100.344
25,3323.001,3021,3662,3323.000,2,25,96.268
26,3337.067,3099,3751,3331.000,2,26,96.651
27,3356.292,3034,3630,3352.000,2,27,88.334
28,3340.532,3060,3788,3333.000,2,28,96.897
29,3363.370,3078,3707,3356.000,2,29,115.446
30,3376.900,3079,3775,3372.000,2,30,81.321
31,3373.569,3066,3769,3366.500,2,31,86.136
32,3381.798,3058,3783,3382.000,2,32,118.062
33,3385.309,3062,3796,3379.000,2,33,97.591
34,3404.721,3097,3834,3399.500,2,34,78.235
35,3410.331,3114,3890,3399.000,2,35,88.181
36,3401.546,3070,3852,3395.000,2,36,82.327
37,3449.790,3062,3842,3440.000,2,37,78.745
