 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3450.431,3048,3922,3445.000,1,1,89.486
2,3433.768,3126,3873,3429.000,1,2,89.384
3,3406.899,3131,3747,3401.000,1,3,101.745
4,3399.233,3124,3695,3394.000,1,4,99.442
5,3409.194,3131,3742,3408.000,1,5,102.439
6,3407.265,3094,3766,3401.000,1,6,94.768
7,3446.915,3156,3972,3439.000,1,7,90.119
8,3401.035,3141,3792,3399.500,1,8,82.835
9,3398.346,3098,3716,3397.000,1,9,86.844
10,3363.729,3090,3620,3360.000,1,10,91.357
11,3357.913,3123,3678,3353.000,1,11,92.135
12,3366.799,3046,3718,3365.000,1,12,101.942
13,3391.091,3140,3828,3389.000,1,13,103.609
14,3367.692,3064,3671,3366.000,1,14,92.026
15,3377.481,3083,3746,3372.000,1,15,86.070
16,3365.802,3073,3664,3364.000,1,16,87.255
17,3369.462,3033,3692,3365.000,1,17,105.310
18,3376.897,3082,3811,3370.500,1,18,109.076
19,3381.910,3068,3794,3381.500,1,19,99.724
20,3385.912,3074,3734,3384.000,1,20,95.395
21,3381.279,3045,3767,3377.000,1,21,97.136
22,3386.086,3111,3752,3384.000,1,22,105.024
23,3401.381,3121,3810,3394.000,1,23,115.651
24,3396.408,3088,3752,3389.500,1,24,116.090
25,3393.918,3036,3824,3392.000,1,25,130.546
26,3388.267,3082,3814,3383.500,1,26,126.353
27,3389.411,3116,3793,3384.500,1,27,134.397
28,3396.425,3078,3723,3393.000,1,28,118.823
29,3388.723,3057,3762,3384.000,1,29,132.173
30,3388.482,3074,3826,3383.000,1,30,130.829
31,3391.641,3085,3773,3388.000,1,31,129.085
32,3381.011,3002,3780,3372.000,1,32,138.491
33,3416.685,3064,3992,3408.000,1,33,130.849
34,3393.785,3094,3768,3391.000,1,34,134.239
35,3389.374,3128,3820,3383.000,1,35,138.414
36,3388.082,3051,3870,3383.000,1,36,129.476
37,3386.909,3093,3773,3382.000,1,37,134.333
