 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3241.803,2975,3484,3243.000,2,1,93.063
2,3220.112,3024,3470,3218.500,2,2,93.063
3,3227.915,3003,3509,3227.000,2,3,93.063
4,3221.617,2983,3430,3221.000,2,4,93.063
5,3215.266,2973,3477,3214.500,2,5,93.063
6,3220.094,3004,3442,3222.000,2,6,103.716
7,3234.967,2999,3480,3235.000,2,7,103.716
8,3227.060,2994,3516,3229.000,2,8,103.716
9,3243.358,3014,3546,3243.000,2,9,103.716
10,3222.901,3008,3477,3220.000,2,10,103.716
11,3231.640,3026,3477,3229.000,2,11,103.716
12,3223.877,2984,3461,3225.000,2,12,103.716
13,3237.920,2979,3503,3236.000,2,13,103.716
14,3237.411,2969,3465,3238.000,2,14,103.716
15,3242.303,3003,3496,3245.000,2,15,103.716
16,3245.278,3024,3480,3244.000,2,16,103.716
17,3244.952,3009,3496,3245.500,2,17,103.716
18,3252.911,3025,3524,3249.000,2,18,103.716
19,3246.468,3055,3532,3242.000,2,19,103.716
20,3247.590,2993,3501,3245.500,2,20,103.716
21,3242.858,3009,3504,3242.500,2,21,103.716
22,3261.946,2998,3531,3260.000,2,22,103.716
23,3262.722,3001,3600,3260.500,2,23,103.716
24,3244.215,3021,3510,3243.000,2,24,103.716
25,3252.714,3014,3515,3251.000,2,25,103.716
26,3263.514,3039,3512,3260.000,2,26,103.716
27,3261.868,3011,3499,3260.500,2,27,103.716
28,3258.447,3025,3601,3256.000,2,28,111.173
29,3261.492,2979,3539,3263.000,2,29,111.173
30,3265.021,2981,3528,3264.000,2,30,111.173
31,3268.561,3000,3580,3268.000,2,31,111.173
32,3266.075,3012,3524,3263.000,2,32,111.173
33,3269.596,3026,3577,3268.000,2,33,116.170
34,3274.644,3009,3567,3272.000,2,34,116.170
35,3281.471,3041,3543,3281.000,2,35,116.170
36,3286.116,3061,3612,3288.000,2,36,116.170
37,3301.590,2994,3639,3300.000,2,37,116.170
