101	566
612.000	202.000
611.029	201.761
610.058	201.521
609.087	201.282
608.116	201.043
607.145	200.805
606.174	200.566
605.203	200.328
604.231	200.091
603.260	199.854
602.288	199.618
601.316	199.383
600.344	199.149
599.372	198.914
598.399	198.683
597.426	198.452
596.453	198.220
595.479	197.991
594.506	197.764
593.532	197.537
592.557	197.312
591.582	197.090
590.607	196.868
589.632	196.646
588.656	196.429
587.680	196.213
586.703	195.997
585.726	195.786
584.748	195.576
583.770	195.367
582.792	195.161
581.812	194.959
580.833	194.757
579.853	194.557
578.872	194.364
577.891	194.171
576.910	193.977
575.927	193.793
574.944	193.610
573.961	193.426
572.976	193.250
571.992	193.077
571.007	192.903
570.021	192.736
569.034	192.574
568.047	192.412
567.060	192.255
566.071	192.105
565.082	191.956
564.093	191.809
563.102	191.673
562.112	191.537
561.121	191.401
560.128	191.279
559.136	191.158
558.143	191.036
557.149	190.928
556.154	190.822
555.160	190.716
554.165	190.623
553.169	190.533
552.173	190.444
551.176	190.365
550.178	190.294
549.181	190.222
548.183	190.161
547.184	190.108
546.185	190.055
545.186	190.011
544.187	189.978
543.187	189.946
542.188	189.920
541.188	189.908
540.188	189.896
539.188	189.890
538.188	189.899
537.188	189.908
536.188	189.921
535.189	189.951
534.189	189.982
533.190	190.015
532.191	190.067
531.192	190.118
530.194	190.172
529.196	190.245
528.199	190.319
527.202	190.393
526.206	190.488
525.211	190.583
524.215	190.678
523.222	190.794
522.229	190.911
521.236	191.027
520.245	191.164
519.255	191.302
518.264	191.441
517.277	191.597
516.290	191.757
515.302	191.917
514.318	192.092
513.335	192.274
512.351	192.455
511.370	192.650
510.391	192.852
509.412	193.055
508.435	193.268
507.460	193.491
506.485	193.714
505.512	193.945
504.542	194.188
503.572	194.432
502.603	194.679
501.639	194.943
500.674	195.207
499.710	195.471
498.751	195.754
497.792	196.037
496.833	196.321
495.878	196.618
494.925	196.920
493.972	197.223
493.021	197.534
492.074	197.855
491.127	198.176
490.181	198.499
489.240	198.839
488.299	199.178
487.359	199.517
486.423	199.870
485.489	200.227
484.554	200.583
483.623	200.946
482.695	201.320
481.767	201.693
480.840	202.067
479.918	202.455
478.997	202.845
478.076	203.234
477.158	203.630
