 ,Value
1,3232.042
2,3175.148
3,3199.030
4,3225.211
5,3233.876
6,3223.393
7,3238.644
8,3235.681
9,3196.041
10,3216.401
11,3245.753
12,3249.414
13,3241.299
14,3240.456
15,3234.452
16,3242.502
17,3239.786
18,3193.927
19,3192.938
20,3224.832
21,3211.167
22,3211.547
23,3202.811
24,3209.651
25,3237.725
26,3218.779
27,3226.123
28,3220.334
29,3222.714
30,3230.119
31,3203.276
32,3226.541
33,3207.609
34,3217.855
35,3220.428
36,3201.298
37,3226.069
38,3240.912
39,3227.758
40,3226.662
41,3210.504
42,3189.863
43,3185.494
44,3203.011
45,3194.795
46,3230.947
47,3189.648
48,3182.453
49,3170.071
50,3183.725
51,3222.880
52,3240.985
53,3190.724
54,3208.512
55,3215.745
56,3222.648
57,3228.450
58,3248.158
59,3226.094
60,3217.828
61,3250.217
62,3240.789
63,3230.930
64,3202.135
65,3201.243
66,3228.544
67,3215.244
68,3256.177
69,3239.709
70,3229.235
71,3216.515
72,3238.185
73,3201.401
74,3206.928
75,3189.303
76,3210.827
77,3248.650
78,3221.482
79,3195.543
