 ,Value
1,3246.159
2,3245.659
3,3236.756
4,3250.207
5,3241.706
6,3234.423
7,3248.473
8,3239.216
9,3282.793
10,3244.022
11,3220.692
12,3213.680
13,3249.980
14,3223.186
15,3245.673
16,3240.559
17,3251.225
18,3251.468
19,3246.758
20,3216.194
21,3237.844
22,3224.977
23,3261.551
24,3252.021
25,3194.507
26,3195.501
27,3225.372
28,3259.014
29,3240.413
30,3224.029
31,3243.657
32,3203.260
33,3251.144
34,3300.259
35,3258.839
36,3243.030
37,3277.362
38,3270.864
39,3240.560
40,3258.441
41,3280.844
42,3305.712
43,3263.457
44,3254.557
45,3262.726
46,3274.136
47,3274.236
48,3282.667
49,3304.985
50,3288.867
51,3257.528
52,3271.609
53,3272.090
54,3312.377
55,3303.496
56,3263.276
57,3283.971
58,3275.423
59,3239.295
60,3268.574
61,3218.117
62,3224.995
63,3219.742
64,3258.592
65,3268.879
66,3247.693
67,3254.103
68,3252.388
69,3248.250
70,3262.710
71,3265.450
72,3281.720
73,3285.461
74,3271.491
75,3320.403
76,3321.953
77,3278.834
78,3254.247
79,3240.125
80,3243.810
81,3300.331
82,3252.393
83,3244.353
84,3250.271
85,3255.263
86,3268.907
87,3315.483
88,3296.170
89,3294.151
90,3301.950
91,3299.915
92,3300.632
93,3311.650
94,3248.775
95,3278.080
96,3279.173
97,3309.518
98,3339.070
99,3281.024
100,3280.255
101,3266.398
102,3238.519
103,3313.218
104,3337.941
105,3297.582
106,3258.070
107,3272.680
108,3279.976
109,3233.725
110,3246.893
111,3238.966
112,3224.641
113,3241.104
114,3242.337
115,3240.569
116,3250.072
117,3271.370
118,3246.143
119,3249.705
120,3298.577
121,3289.878
122,3305.600
123,3272.980
124,3281.873
