X	Y
315.000	197.000
314.053	197.312
313.105	197.625
312.158	197.938
311.211	198.251
310.263	198.564
309.316	198.878
308.370	199.193
307.423	199.508
306.477	199.824
305.531	200.142
304.586	200.460
303.640	200.779
302.696	201.100
301.751	201.421
300.808	201.745
299.864	202.070
298.922	202.396
297.980	202.725
297.038	203.055
296.098	203.388
295.158	203.722
294.219	204.059
293.281	204.399
292.343	204.740
291.407	205.085
290.472	205.432
289.538	205.782
288.605	206.136
287.673	206.492
286.743	206.852
285.814	207.216
284.886	207.583
283.960	207.954
283.035	208.329
282.112	208.708
281.191	209.091
280.272	209.479
279.355	209.872
278.440	210.269
277.527	210.671
276.617	211.079
275.708	211.492
274.803	211.911
273.900	212.335
273.000	212.766
272.103	213.202
271.209	213.645
270.319	214.095
269.431	214.551
268.548	215.014
267.667	215.483
266.790	215.959
265.916	216.441
265.046	216.928
264.180	217.422
263.316	217.922
262.456	218.428
261.600	218.940
260.747	219.457
259.897	219.980
259.051	220.509
258.208	221.043
257.369	221.582
256.533	222.126
255.700	222.676
254.871	223.230
254.045	223.790
253.222	224.354
252.402	224.922
251.586	225.495
250.772	226.073
249.961	226.654
249.154	227.240
248.349	227.830
247.547	228.423
246.748	229.020
245.951	229.621
245.157	230.224
244.365	230.831
243.576	231.441
242.789	232.054
242.004	232.670
241.222	233.290
240.443	233.913
239.668	234.541
238.896	235.173
238.128	235.810
237.365	236.453
236.607	237.102
235.855	237.757
235.108	238.418
234.368	239.087
233.635	239.764
232.909	240.449
232.192	241.142
231.484	241.845
230.785	242.557
230.097	243.279
229.420	244.012
228.755	244.755
228.103	245.511
227.465	246.278
226.843	247.057
226.236	247.849
225.646	248.654
225.073	249.470
224.515	250.297
223.973	251.135
223.445	251.981
222.931	252.836
222.430	253.699
221.941	254.569
221.464	255.445
220.997	256.326
220.539	257.213
220.090	258.104
219.647	258.998
219.211	259.895
218.779	260.794
218.351	261.695
217.925	262.597
217.500	263.500
