 ,Value
1,3525.807
2,3522.633
3,3483.173
4,3481.080
5,3517.842
6,3567.340
7,3603.883
8,3614.660
9,3529.670
10,3518.633
11,3516.414
12,3461.853
13,3429.959
14,3459.979
15,3430.429
16,3538.632
17,3475.291
18,3479.229
19,3467.406
20,3521.384
21,3512.091
22,3527.016
23,3526.988
24,3513.559
25,3514.843
26,3479.166
27,3463.978
28,3500.816
29,3462.768
30,3438.023
31,3410.981
32,3413.556
33,3427.824
34,3428.689
35,3469.733
36,3390.099
37,3474.335
38,3474.886
39,3441.864
40,3468.950
41,3363.076
42,3381.656
43,3444.113
44,3433.432
45,3509.893
46,3477.615
47,3419.386
48,3488.641
49,3476.673
50,3453.961
51,3497.713
52,3499.572
53,3515.659
54,3502.107
55,3476.444
56,3481.976
57,3523.628
58,3493.004
59,3473.504
60,3491.098
61,3543.041
62,3526.883
63,3487.038
64,3463.999
65,3537.843
66,3581.279
67,3535.326
68,3523.472
69,3523.576
70,3472.752
71,3531.381
72,3534.998
73,3489.094
74,3529.429
75,3513.047
76,3517.904
