 ,Value
1,3553.496
2,3493.709
3,3535.313
4,3585.478
5,3625.425
6,3604.302
7,3568.777
8,3500.744
9,3529.654
10,3608.331
11,3563.093
12,3597.145
13,3596.324
14,3571.169
15,3519.419
16,3509.377
17,3569.065
18,3541.240
19,3640.842
20,3719.039
21,3651.612
22,3612.446
23,3631.569
24,3712.216
25,3751.410
26,3618.993
27,3739.858
28,3725.913
29,3681.325
30,3701.342
31,3805.661
32,3741.310
33,3670.915
34,3610.202
35,3672.764
36,3643.816
37,3673.407
38,3741.237
39,3722.825
40,3679.015
41,3680.025
42,3593.833
43,3520.248
44,3570.659
45,3678.820
46,3552.498
47,3553.150
48,3601.927
49,3532.343
50,3561.747
51,3601.979
52,3570.800
53,3691.822
54,3687.749
55,3716.786
56,3757.339
57,3798.559
58,3670.064
59,3802.017
60,3769.961
61,3776.486
62,3722.095
63,3645.674
64,3709.432
65,3581.328
66,3654.181
67,3646.450
68,3688.496
69,3653.233
70,3640.538
71,3616.186
72,3604.697
73,3658.932
74,3693.245
75,3684.168
76,3643.704
77,3598.998
78,3591.576
79,3716.217
80,3681.340
81,3646.777
82,3604.111
83,3643.016
84,3554.211
85,3604.321
86,3600.212
87,3667.793
88,3588.403
89,3602.912
90,3549.637
91,3612.118
92,3566.619
93,3496.921
94,3502.548
95,3537.918
96,3525.015
97,3505.615
98,3534.950
99,3507.471
100,3470.580
101,3523.424
102,3510.194
103,3526.555
104,3511.713
105,3488.765
106,3527.995
107,3494.126
108,3496.562
109,3502.317
110,3529.303
111,3550.335
112,3570.127
113,3539.047
114,3479.238
115,3501.661
116,3441.389
117,3521.110
118,3582.422
119,3516.087
120,3474.381
