X	Y
257.500	313.500
256.785	314.196
256.070	314.893
255.354	315.589
254.639	316.286
253.924	316.982
253.209	317.679
252.494	318.375
251.779	319.072
251.064	319.769
250.348	320.465
249.633	321.162
248.918	321.858
248.203	322.555
247.488	323.252
246.773	323.948
246.058	324.645
245.343	325.342
244.628	326.039
243.914	326.735
243.199	327.432
242.484	328.129
241.769	328.826
241.054	329.523
240.340	330.220
239.625	330.917
238.910	331.614
238.196	332.311
237.481	333.008
236.767	333.706
236.052	334.403
235.338	335.100
234.624	335.798
233.910	336.495
233.195	337.192
232.481	337.890
231.767	338.588
231.053	339.285
230.339	339.983
229.625	340.681
228.913	341.380
228.201	342.080
227.490	342.781
226.781	343.484
226.075	344.189
225.371	344.897
224.670	345.608
223.971	346.321
223.277	347.038
222.586	347.759
221.900	348.484
221.218	349.213
220.541	349.947
219.869	350.685
219.203	351.429
218.543	352.178
217.889	352.932
217.242	353.692
216.602	354.458
215.969	355.230
215.343	356.008
214.726	356.792
214.116	357.583
213.516	358.380
212.924	359.184
212.341	359.995
211.768	360.812
211.204	361.636
210.650	362.467
210.107	363.304
209.574	364.148
209.052	364.999
208.541	365.857
208.041	366.721
207.552	367.591
207.075	368.468
206.610	369.351
206.156	370.240
205.714	371.136
205.285	372.037
204.867	372.944
204.462	373.856
204.069	374.774
203.689	375.697
203.320	376.625
202.965	377.557
202.620	378.494
202.288	379.435
201.966	380.380
201.655	381.329
201.354	382.281
201.063	383.236
200.782	384.194
200.511	385.154
200.248	386.118
199.994	387.083
199.749	388.051
199.512	389.020
199.283	389.992
199.061	390.965
198.847	391.940
198.640	392.917
198.440	393.895
198.247	394.875
198.060	395.855
197.880	396.837
197.706	397.820
197.537	398.804
197.375	399.789
197.218	400.775
197.066	401.762
196.920	402.749
196.779	403.737
196.642	404.726
196.511	405.716
196.384	406.706
196.261	407.697
196.143	408.688
196.030	409.680
195.920	410.672
195.814	411.665
195.712	412.658
195.614	413.651
195.519	414.645
195.428	415.639
195.340	416.634
195.255	417.628
195.174	418.623
195.096	419.619
195.021	420.614
194.948	421.610
194.879	422.606
194.812	423.602
194.748	424.598
194.686	425.594
194.627	426.591
194.571	427.587
194.516	428.584
194.464	429.581
194.414	430.578
194.366	431.575
194.320	432.573
194.276	433.570
194.234	434.567
194.194	435.565
194.155	436.562
194.118	437.560
194.083	438.558
194.050	439.555
194.017	440.553
193.987	441.551
193.957	442.549
193.929	443.547
193.902	444.545
193.877	445.543
193.852	446.541
193.829	447.539
193.807	448.537
193.786	449.535
193.765	450.533
193.746	451.531
193.727	452.529
193.709	453.527
193.692	454.525
193.675	455.523
193.659	456.522
193.644	457.520
193.629	458.518
193.615	459.516
193.601	460.514
193.588	461.513
193.575	462.511
193.562	463.509
193.549	464.507
193.537	465.505
193.524	466.504
193.512	467.502
193.500	468.500
