X	Y
246.500	330.500
245.887	331.289
245.275	332.078
244.663	332.868
244.051	333.657
243.439	334.447
242.828	335.237
242.217	336.028
241.607	336.819
240.998	337.610
240.390	338.403
239.782	339.196
239.176	339.989
238.570	340.784
237.966	341.579
237.363	342.376
236.762	343.173
236.162	343.972
235.563	344.772
234.966	345.573
234.372	346.375
233.779	347.179
233.188	347.985
232.599	348.792
232.013	349.600
231.429	350.411
230.847	351.223
230.268	352.037
229.692	352.853
229.119	353.671
228.549	354.492
227.982	355.314
227.419	356.139
226.859	356.966
226.302	357.796
225.750	358.628
225.202	359.463
224.659	360.302
224.120	361.143
223.588	361.989
223.062	362.838
222.542	363.691
222.029	364.548
221.523	365.409
221.024	366.275
220.534	367.145
220.052	368.020
219.578	368.899
219.113	369.783
218.657	370.672
218.211	371.566
217.773	372.464
217.345	373.367
216.927	374.274
216.519	375.185
216.120	376.101
215.732	377.022
215.353	377.946
214.984	378.874
214.625	379.806
214.276	380.742
213.936	381.682
213.606	382.624
213.285	383.571
212.974	384.520
212.672	385.472
212.379	386.427
212.095	387.385
211.819	388.345
211.553	389.307
211.294	390.272
211.043	391.239
210.800	392.208
210.565	393.179
210.336	394.151
210.114	395.125
209.898	396.101
209.688	397.077
209.484	398.055
209.285	399.034
209.092	400.014
208.903	400.995
208.720	401.977
208.541	402.960
208.366	403.943
208.196	404.928
208.030	405.913
207.868	406.898
207.709	407.885
207.555	408.871
207.404	409.859
207.256	410.847
207.111	411.835
206.970	412.824
206.832	413.813
206.696	414.803
206.564	415.793
206.434	416.784
206.307	417.775
206.183	418.766
206.060	419.757
205.941	420.749
205.823	421.741
205.708	422.733
205.595	423.726
205.484	424.718
205.375	425.711
205.268	426.705
205.162	427.698
205.059	428.691
204.957	429.685
204.857	430.679
204.759	431.673
204.662	432.667
204.567	433.662
204.473	434.656
204.380	435.651
204.289	436.646
204.199	437.641
204.111	438.636
204.024	439.631
203.937	440.626
203.852	441.621
203.769	442.617
203.686	443.612
203.604	444.608
203.523	445.603
203.443	446.599
203.364	447.595
203.285	448.591
203.208	449.587
203.131	450.583
203.055	451.579
202.980	452.575
202.905	453.571
202.831	454.567
202.758	455.563
202.685	456.560
202.612	457.556
202.540	458.552
202.469	459.549
202.398	460.545
202.327	461.541
202.257	462.538
202.187	463.534
202.118	464.531
202.048	465.527
201.979	466.524
201.910	467.520
201.842	468.517
201.773	469.514
201.705	470.510
201.637	471.507
201.568	472.503
201.500	473.500
