X	Y
193.500	338.167
192.639	338.681
191.779	339.198
190.922	339.718
190.068	340.245
189.218	340.778
188.375	341.322
187.539	341.876
186.711	342.442
185.892	343.022
185.085	343.617
184.289	344.227
183.506	344.854
182.736	345.498
181.982	346.159
181.243	346.837
180.521	347.533
179.815	348.246
179.127	348.976
178.457	349.722
177.805	350.485
177.170	351.262
176.554	352.053
175.957	352.859
175.377	353.678
174.815	354.508
174.269	355.350
173.738	356.201
173.222	357.061
172.720	357.929
172.230	358.805
171.753	359.687
171.287	360.576
170.832	361.470
170.388	362.369
169.953	363.273
169.529	364.182
169.113	365.095
168.706	366.012
168.308	366.933
167.918	367.857
167.536	368.784
167.162	369.715
166.795	370.648
166.435	371.585
166.082	372.524
165.736	373.465
165.396	374.409
165.063	375.355
164.736	376.304
164.415	377.254
164.101	378.206
163.792	379.161
163.489	380.117
163.192	381.075
162.901	382.035
162.614	382.997
162.334	383.960
162.059	384.924
161.789	385.891
161.525	386.858
161.266	387.827
161.012	388.798
160.763	389.770
160.520	390.743
160.282	391.717
160.049	392.693
159.821	393.670
159.598	394.648
159.381	395.627
159.169	396.608
158.962	397.589
158.760	398.572
158.564	399.555
158.373	400.540
158.188	401.526
158.008	402.513
157.834	403.501
157.666	404.490
157.503	405.480
157.347	406.470
157.197	407.462
157.052	408.455
156.914	409.448
156.781	410.443
156.655	411.438
156.535	412.434
156.421	413.430
156.312	414.428
156.210	415.425
156.113	416.424
156.023	417.423
155.938	418.422
155.859	419.422
155.785	420.423
155.718	421.424
155.655	422.425
155.598	423.426
155.547	424.428
155.500	425.430
155.459	426.432
155.422	427.435
155.390	428.438
155.363	429.440
155.341	430.443
155.323	431.446
155.308	432.449
155.298	433.452
155.292	434.455
155.289	435.458
155.290	436.461
155.293	437.465
155.300	438.468
155.309	439.471
155.321	440.474
155.335	441.477
155.351	442.480
155.369	443.483
155.389	444.486
155.409	445.489
155.431	446.491
155.454	447.494
155.477	448.497
155.500	449.500
