 ,Value
1,3606.981
2,3675.035
3,3684.303
4,3670.216
5,3688.073
6,3591.668
7,3613.501
8,3681.732
9,3654.636
10,3570.506
11,3470.920
12,3512.758
13,3528.122
14,3577.135
15,3530.836
16,3584.418
17,3625.577
18,3598.113
19,3570.510
20,3603.991
21,3629.624
22,3571.303
23,3593.526
24,3568.964
25,3586.713
26,3621.592
27,3595.747
28,3599.100
29,3481.090
30,3537.427
31,3538.745
32,3531.311
33,3543.011
34,3555.608
35,3548.336
36,3587.635
37,3576.368
38,3592.422
39,3603.871
40,3530.681
41,3564.185
42,3503.113
43,3528.966
44,3506.756
45,3496.124
46,3465.420
47,3461.801
48,3534.242
49,3521.895
50,3554.633
51,3489.301
52,3565.914
53,3616.415
54,3545.807
55,3654.325
56,3534.711
57,3563.804
58,3539.144
59,3521.103
60,3521.082
61,3499.327
62,3504.561
63,3522.797
64,3477.465
65,3488.168
66,3556.559
67,3497.717
68,3462.435
69,3437.861
70,3405.822
71,3411.592
72,3459.374
73,3402.173
74,3464.953
75,3413.253
76,3409.303
77,3348.281
78,3400.431
79,3403.123
80,3459.796
81,3421.624
82,3489.901
83,3409.875
84,3417.580
85,3436.812
86,3432.998
87,3367.159
88,3425.722
89,3482.606
90,3495.587
91,3406.822
92,3444.281
93,3483.709
94,3397.393
95,3463.635
96,3442.312
97,3466.498
98,3471.223
99,3470.913
100,3515.104
101,3474.867
102,3425.896
103,3413.932
104,3447.688
105,3455.659
106,3485.066
107,3493.053
108,3487.746
109,3534.894
110,3465.360
111,3474.629
112,3516.320
113,3490.824
114,3457.866
115,3465.744
116,3476.495
117,3482.874
118,3515.230
119,3525.554
120,3445.225
121,3574.815
122,3514.851
123,3496.192
124,3473.591
125,3494.251
126,3542.941
127,3491.047
128,3509.116
129,3476.992
130,3523.975
131,3530.757
132,3549.470
133,3568.258
134,3536.042
135,3566.472
136,3559.016
137,3571.301
138,3593.706
139,3544.285
140,3527.000
141,3553.382
142,3513.591
143,3526.505
144,3567.661
145,3569.044
146,3572.273
147,3601.849
148,3658.457
149,3631.544
150,3575.703
151,3581.886
152,3535.745
153,3501.086
154,3470.854
155,3527.412
156,3577.062
157,3518.650
158,3493.424
159,3504.800
160,3552.975
161,3573.465
162,3558.033
163,3515.198
164,3450.971
165,3498.528
166,3581.931
167,3511.986
168,3480.591
169,3490.190
170,3479.481
171,3495.990
172,3503.625
173,3488.597
174,3437.267
175,3450.407
176,3448.380
