 ,Value
1,3505.411
2,3531.553
3,3597.907
4,3589.838
5,3454.551
6,3471.579
7,3514.322
8,3500.494
9,3510.513
10,3580.494
11,3521.101
12,3601.529
13,3586.185
14,3544.189
15,3526.019
16,3654.300
17,3656.841
18,3678.614
19,3605.659
20,3596.162
21,3615.370
22,3621.027
23,3559.731
24,3538.776
25,3534.044
26,3522.151
27,3541.360
28,3554.786
29,3613.338
30,3580.420
31,3573.179
32,3628.866
33,3601.437
34,3558.259
35,3531.989
36,3619.379
37,3488.087
38,3533.171
39,3542.055
40,3547.318
41,3574.731
42,3495.065
43,3528.911
44,3499.721
45,3475.269
46,3483.989
47,3475.271
48,3479.529
49,3479.385
50,3431.163
51,3451.617
52,3499.434
53,3470.975
54,3497.489
55,3516.024
56,3495.954
57,3443.484
58,3487.212
59,3455.099
60,3476.534
61,3437.032
62,3482.230
63,3480.865
64,3460.264
65,3470.508
66,3488.186
67,3474.199
68,3423.048
69,3446.789
70,3521.814
71,3452.473
72,3487.866
73,3489.687
