 ,Value
1,3536.433
2,3605.222
3,3661.988
4,3522.173
5,3415.349
6,3441.159
7,3560.709
8,3528.880
9,3487.927
10,3488.465
11,3496.243
12,3504.970
13,3529.699
14,3473.238
15,3509.872
16,3451.136
17,3505.155
18,3565.998
19,3561.562
20,3533.530
21,3561.981
22,3531.231
23,3499.404
24,3511.436
25,3560.641
26,3488.644
27,3541.038
28,3595.097
29,3492.301
30,3471.536
31,3501.408
32,3568.055
33,3526.544
34,3496.364
35,3487.047
36,3504.605
37,3497.889
38,3539.768
39,3585.460
40,3534.887
41,3563.975
42,3608.578
43,3658.024
44,3599.359
45,3568.238
46,3517.946
47,3553.562
48,3566.918
49,3572.876
50,3553.971
51,3469.867
52,3517.491
53,3491.579
54,3499.488
55,3544.149
56,3498.851
57,3471.080
58,3498.944
59,3553.176
60,3571.293
61,3575.647
62,3512.202
63,3517.039
64,3495.334
65,3591.987
66,3589.150
67,3537.921
68,3481.246
69,3482.393
70,3464.872
71,3502.468
72,3507.947
73,3560.042
74,3561.018
75,3533.551
76,3550.560
77,3555.391
78,3486.729
79,3528.479
80,3568.671
81,3488.445
82,3513.934
83,3528.421
84,3509.420
85,3492.933
86,3536.226
87,3440.321
88,3512.922
89,3530.888
90,3495.419
91,3598.671
92,3484.565
93,3471.556
94,3440.136
95,3476.003
96,3521.214
97,3457.465
98,3460.859
99,3504.585
100,3451.356
101,3445.551
102,3505.919
103,3471.693
104,3513.272
105,3539.872
106,3538.736
107,3438.905
108,3439.349
109,3459.562
110,3396.242
111,3424.474
112,3466.085
113,3446.179
114,3507.937
115,3480.193
116,3486.846
117,3484.546
118,3480.321
119,3489.544
120,3528.414
121,3474.162
122,3502.108
123,3490.367
124,3456.597
125,3457.829
126,3570.111
127,3568.745
128,3538.376
129,3498.037
130,3518.703
131,3536.261
132,3520.903
133,3585.270
134,3550.499
135,3563.705
136,3543.677
137,3576.374
138,3535.146
139,3647.875
140,3600.643
141,3604.538
142,3566.178
143,3489.576
144,3552.831
145,3530.981
146,3570.720
147,3562.325
148,3493.623
149,3534.736
150,3564.691
151,3588.745
152,3531.666
153,3491.220
154,3456.700
155,3461.157
156,3466.595
157,3484.657
158,3553.903
159,3561.316
160,3614.424
161,3563.332
162,3559.425
163,3500.676
164,3501.046
165,3452.091
166,3433.801
167,3473.658
168,3460.239
169,3450.418
170,3426.725
171,3457.731
172,3451.504
173,3522.543
174,3493.911
175,3496.801
176,3508.090
177,3485.861
178,3475.211
