 ,Value
1,3512.738
2,3590.759
3,3608.867
4,3536.892
5,3630.260
6,3588.529
7,3569.887
8,3608.990
9,3584.072
10,3572.006
11,3553.530
12,3595.727
13,3597.463
14,3585.548
15,3618.475
16,3611.821
17,3702.599
18,3585.922
19,3658.849
20,3581.009
21,3582.391
22,3562.204
23,3558.372
24,3594.783
25,3550.768
26,3506.120
27,3551.104
28,3525.091
29,3510.049
30,3484.539
31,3497.105
32,3547.174
33,3616.679
34,3560.094
35,3541.554
36,3594.618
37,3603.043
38,3501.232
39,3511.151
40,3651.734
41,3658.876
42,3646.709
43,3612.654
44,3574.824
45,3628.347
46,3573.559
47,3568.371
48,3539.457
49,3495.184
50,3443.357
51,3467.961
52,3489.953
53,3448.828
54,3463.865
55,3411.526
56,3472.520
57,3560.874
58,3506.136
59,3513.716
60,3530.557
61,3566.297
62,3534.170
63,3584.183
64,3564.975
65,3603.317
66,3576.186
67,3460.957
68,3438.181
69,3486.442
70,3482.630
71,3506.842
72,3529.238
73,3509.587
