 ,Value
1,3602.415
2,3620.058
3,3627.443
4,3600.580
5,3614.753
6,3521.761
7,3599.997
8,3580.829
9,3495.577
10,3489.975
11,3509.073
12,3528.856
13,3536.307
14,3490.184
15,3520.097
16,3586.969
17,3634.035
18,3700.356
19,3716.218
20,3679.677
21,3712.117
22,3732.522
23,3678.913
24,3722.917
25,3781.372
26,3719.594
27,3655.166
28,3745.215
29,3674.985
30,3736.567
31,3811.174
32,3888.994
33,3767.988
34,3699.008
35,3744.240
36,3689.324
37,3677.984
38,3672.925
39,3680.632
40,3715.100
41,3570.385
42,3640.119
43,3674.392
44,3657.972
45,3667.781
46,3593.966
47,3573.786
48,3518.647
49,3513.145
50,3599.249
51,3559.026
52,3580.420
53,3597.617
54,3582.807
55,3669.888
56,3626.303
57,3594.506
58,3625.793
59,3692.757
60,3702.778
61,3725.853
62,3685.768
63,3607.967
64,3630.049
65,3738.634
66,3638.654
67,3701.417
68,3682.186
69,3615.350
70,3641.117
71,3651.442
72,3679.515
73,3616.108
74,3570.065
75,3634.805
76,3576.500
77,3591.166
78,3645.809
79,3675.725
80,3649.724
81,3795.165
82,3727.750
83,3701.817
84,3722.599
85,3734.141
86,3620.237
87,3633.143
88,3689.622
89,3631.249
90,3689.173
91,3685.669
92,3681.623
93,3606.379
94,3598.652
95,3642.923
96,3594.014
97,3588.289
98,3630.470
99,3571.319
100,3574.086
101,3618.424
102,3543.000
103,3482.560
104,3569.671
105,3610.294
106,3536.912
107,3546.870
108,3566.103
109,3594.256
110,3609.532
111,3614.356
112,3605.963
113,3573.394
114,3545.211
115,3460.250
116,3505.492
117,3543.467
118,3477.617
119,3484.064
120,3501.836
121,3525.841
122,3531.312
123,3432.595
124,3527.786
125,3526.543
