 ,Value
1,3219.735
2,3217.909
3,3248.390
4,3238.168
5,3263.145
6,3230.003
7,3227.774
8,3278.106
9,3254.455
10,3241.731
11,3249.605
12,3259.213
13,3258.491
14,3255.793
15,3247.786
16,3272.875
17,3245.731
18,3228.847
19,3211.368
20,3219.643
21,3261.828
22,3238.998
23,3243.741
24,3271.371
25,3246.260
26,3270.669
27,3263.979
28,3273.352
29,3274.223
30,3205.403
31,3236.189
32,3248.750
33,3275.656
34,3258.276
35,3266.419
36,3262.154
37,3267.119
38,3231.182
39,3278.975
40,3261.818
41,3246.305
42,3254.592
43,3279.843
44,3248.702
45,3240.062
46,3253.062
47,3263.438
48,3256.533
49,3253.193
50,3262.906
51,3264.203
52,3235.567
53,3264.687
54,3288.935
55,3281.627
56,3220.214
57,3266.374
58,3251.426
59,3247.868
60,3261.559
61,3234.026
62,3259.627
