 ,Value
1,3323.482
2,3266.111
3,3345.964
4,3343.634
5,3355.207
6,3309.975
7,3298.716
8,3321.124
9,3372.386
10,3363.072
11,3352.673
12,3315.766
13,3335.690
14,3338.082
15,3293.057
16,3324.536
17,3307.309
18,3305.020
19,3276.345
20,3312.558
21,3311.690
22,3298.871
23,3336.278
24,3313.419
25,3320.386
26,3272.419
27,3292.527
28,3344.478
29,3271.855
30,3253.199
31,3343.614
32,3359.721
33,3231.771
34,3336.292
35,3304.652
36,3298.563
37,3320.732
38,3405.928
39,3341.081
40,3337.244
41,3297.423
42,3310.086
43,3275.483
44,3263.280
45,3297.063
46,3276.080
47,3335.792
48,3300.068
49,3331.400
