 ,Value
1,3476.498
2,3489.923
3,3457.419
4,3466.843
5,3481.030
6,3449.555
7,3512.352
8,3468.769
9,3469.750
10,3463.800
11,3475.913
12,3533.694
13,3499.309
14,3509.945
15,3455.957
16,3467.042
17,3433.823
18,3492.625
19,3477.787
20,3484.549
21,3469.967
22,3464.571
23,3483.569
24,3509.872
25,3523.404
26,3538.657
27,3483.432
28,3535.789
29,3482.972
30,3481.021
31,3501.650
32,3465.602
33,3444.595
34,3533.403
35,3530.612
36,3480.128
37,3452.912
38,3454.752
39,3462.637
40,3477.546
41,3486.843
42,3493.509
43,3486.097
44,3479.781
45,3477.414
46,3530.063
47,3439.619
48,3483.823
49,3495.307
50,3484.277
51,3520.115
52,3558.555
53,3523.018
54,3531.725
55,3530.281
56,3487.649
57,3490.717
58,3523.681
59,3509.451
60,3494.137
61,3498.125
62,3445.773
63,3452.920
64,3503.448
65,3483.728
66,3477.559
67,3528.839
68,3535.732
69,3558.760
70,3525.481
71,3526.920
72,3503.396
73,3480.118
74,3429.428
75,3525.203
76,3494.723
77,3467.851
78,3503.312
79,3544.247
80,3549.266
81,3487.484
82,3553.699
83,3559.678
84,3501.755
85,3488.630
86,3499.876
87,3541.840
88,3449.516
89,3464.833
90,3499.722
91,3482.665
92,3469.442
93,3486.891
94,3477.285
95,3522.629
96,3468.617
97,3476.318
98,3479.449
99,3441.498
100,3458.719
101,3492.969
102,3505.268
103,3549.380
104,3527.441
105,3513.379
106,3486.257
107,3487.557
108,3473.699
109,3456.242
110,3445.578
111,3441.194
