 ,Value
1,3345.460
2,3348.891
3,3391.131
4,3433.524
5,3401.577
6,3396.284
7,3383.399
8,3378.032
9,3393.209
10,3377.936
11,3375.787
12,3404.301
13,3417.581
14,3386.103
15,3378.773
16,3341.359
17,3426.776
18,3413.972
19,3480.986
20,3405.805
21,3377.912
22,3423.422
23,3446.403
24,3479.369
25,3416.110
26,3433.707
27,3411.228
28,3418.583
29,3391.467
30,3400.444
31,3392.543
32,3361.587
33,3382.084
34,3334.279
35,3334.207
36,3384.093
37,3375.269
38,3407.378
39,3384.515
40,3407.218
41,3374.165
42,3373.923
43,3370.783
44,3345.458
45,3332.434
46,3363.873
47,3376.388
48,3392.565
49,3427.765
50,3417.429
51,3370.361
52,3378.501
53,3369.049
54,3322.422
55,3368.837
56,3425.520
57,3412.977
58,3375.337
59,3417.792
60,3423.293
61,3387.202
62,3361.399
63,3334.575
64,3335.645
65,3337.415
66,3348.770
67,3355.182
68,3343.606
69,3345.636
70,3350.766
71,3373.874
72,3337.628
73,3329.254
74,3396.408
75,3389.559
76,3346.563
77,3382.195
78,3374.212
79,3341.066
80,3419.746
81,3448.226
82,3461.273
83,3434.512
84,3417.002
85,3425.963
86,3426.768
87,3395.968
88,3407.698
89,3461.407
90,3421.703
91,3373.718
92,3371.790
93,3380.561
94,3396.131
95,3363.302
96,3386.567
97,3355.805
98,3395.021
99,3335.116
100,3299.815
101,3333.201
102,3336.791
103,3356.555
104,3349.326
105,3397.197
106,3332.733
107,3355.608
108,3366.812
109,3362.549
110,3343.314
111,3330.314
112,3394.733
113,3377.703
114,3373.595
115,3363.340
116,3353.419
117,3345.222
118,3354.531
119,3347.105
120,3335.446
121,3344.522
122,3340.682
123,3345.959
124,3301.843
125,3314.949
126,3353.522
127,3391.408
128,3365.354
129,3363.996
130,3364.695
131,3353.323
132,3340.978
133,3350.404
134,3365.177
135,3385.474
136,3375.145
137,3342.117
138,3307.695
139,3319.775
140,3355.579
141,3352.554
142,3346.040
143,3374.113
144,3375.310
145,3344.855
146,3333.991
147,3319.128
148,3284.156
149,3294.629
150,3323.385
151,3333.541
152,3352.529
153,3335.837
154,3323.856
155,3351.939
156,3374.702
157,3399.627
158,3398.426
159,3383.940
160,3381.184
161,3371.279
162,3341.194
163,3337.919
