 ,Value
1,3380.310
2,3417.763
3,3438.884
4,3422.293
5,3417.674
6,3471.536
7,3474.246
8,3397.347
9,3366.089
10,3393.911
11,3358.283
12,3317.174
13,3374.162
14,3374.832
15,3350.582
16,3393.521
17,3330.831
18,3311.974
19,3346.259
20,3372.982
21,3343.080
22,3350.429
23,3378.416
24,3380.669
25,3394.165
26,3375.628
27,3362.657
28,3383.213
29,3263.071
30,3323.742
31,3323.420
32,3393.725
33,3350.118
34,3306.338
35,3283.922
36,3346.972
37,3317.571
38,3344.955
39,3346.336
40,3293.007
41,3301.182
42,3314.261
43,3287.304
