 ,Value
1,3392.166
2,3400.923
3,3403.471
4,3397.799
5,3319.896
6,3329.507
7,3333.578
8,3372.822
9,3368.477
10,3399.233
11,3409.484
12,3344.588
13,3340.251
14,3366.029
15,3415.952
16,3382.949
17,3430.682
18,3505.202
19,3493.676
20,3524.822
21,3489.033
22,3449.533
23,3407.130
24,3382.315
25,3482.168
26,3390.713
27,3385.031
28,3415.923
29,3372.657
30,3422.075
31,3374.397
32,3387.849
33,3444.913
34,3408.477
35,3379.427
36,3374.252
37,3414.295
38,3392.573
39,3400.172
40,3378.418
41,3371.460
42,3329.143
43,3311.832
44,3348.782
45,3361.377
46,3326.128
47,3360.286
48,3354.177
49,3417.022
50,3353.113
51,3381.611
52,3389.679
53,3388.345
54,3397.880
55,3356.777
56,3378.173
57,3400.536
58,3409.732
59,3360.865
60,3388.965
61,3363.247
62,3351.597
63,3353.850
64,3367.036
65,3397.575
66,3318.547
67,3341.372
68,3313.979
69,3331.130
70,3365.263
71,3359.960
72,3358.253
73,3355.541
74,3397.108
75,3402.626
76,3389.124
77,3378.020
78,3385.866
79,3354.593
80,3341.270
81,3381.575
82,3361.692
83,3375.737
84,3319.916
85,3386.026
86,3365.074
87,3373.576
88,3383.736
89,3366.620
90,3367.314
91,3349.199
92,3318.331
93,3329.433
94,3360.016
95,3376.381
96,3277.813
97,3327.890
98,3352.678
99,3349.260
100,3376.064
101,3358.520
102,3384.263
103,3350.304
104,3368.611
105,3325.579
106,3291.803
107,3334.467
108,3393.525
109,3404.516
110,3346.699
111,3347.293
112,3387.618
113,3337.439
114,3316.801
115,3348.883
116,3363.573
117,3337.278
118,3383.346
119,3356.106
120,3349.335
121,3339.386
122,3332.363
123,3345.816
124,3367.606
125,3378.562
126,3334.616
127,3372.104
128,3342.891
129,3302.684
130,3332.403
131,3376.947
132,3381.147
133,3354.482
134,3389.316
135,3375.743
136,3325.699
137,3363.330
138,3378.396
139,3400.199
140,3396.297
