 ,Value
1,3505.503
2,3442.122
3,3472.188
4,3434.522
5,3379.667
6,3464.487
7,3390.713
8,3469.007
9,3383.076
10,3381.464
11,3364.427
12,3333.666
13,3369.670
14,3391.301
15,3369.240
16,3360.416
17,3396.450
18,3358.498
19,3369.449
20,3392.806
21,3397.454
22,3320.917
23,3350.227
24,3354.481
25,3362.365
26,3349.209
27,3387.301
28,3387.767
29,3411.132
30,3325.170
31,3317.358
32,3313.554
33,3348.550
34,3324.831
35,3304.982
36,3313.057
37,3393.725
38,3370.110
39,3361.380
40,3351.529
41,3287.044
42,3364.128
43,3347.266
