 ,Value
1,3198.692
2,3178.795
3,3144.325
4,3173.889
5,3184.309
6,3213.476
7,3202.410
8,3249.880
9,3226.235
10,3219.843
11,3205.600
12,3196.874
13,3214.146
14,3210.401
15,3205.013
16,3189.324
17,3186.868
18,3219.265
19,3205.485
20,3178.400
21,3190.331
22,3206.789
23,3174.226
24,3214.234
25,3203.248
26,3193.200
27,3216.191
28,3223.667
29,3207.539
30,3208.020
31,3184.917
32,3229.396
33,3219.197
34,3176.159
35,3172.253
36,3198.845
37,3205.706
38,3211.927
39,3236.822
40,3206.262
41,3206.111
42,3211.041
43,3228.323
44,3237.523
45,3203.063
46,3227.651
47,3202.509
48,3176.257
49,3174.889
50,3192.418
51,3227.330
52,3233.886
53,3211.535
54,3228.227
55,3224.504
56,3219.603
57,3209.895
58,3206.871
59,3237.073
60,3212.886
61,3216.648
62,3219.057
63,3209.218
64,3200.257
65,3197.621
66,3175.650
67,3188.106
68,3223.481
69,3232.892
70,3203.827
71,3181.808
72,3184.221
73,3232.387
74,3214.840
75,3244.595
76,3232.388
77,3236.702
78,3193.791
79,3198.513
