 ,Mean,Min,Max,Median,Ch,Frame,Length
1,4480.785,3517,5687,4452.000,1,1,63.159
2,4330.002,3273,5504,4337.500,1,2,62.666
3,4285.548,3388,5380,4314.000,1,3,62.314
4,4206.848,3251,5237,4224.000,1,4,66.718
5,4190.045,3345,5248,4192.000,1,5,63.252
6,4219.051,3448,5196,4205.000,1,6,71.801
7,4163.195,3425,5110,4153.000,1,7,70.379
8,4092.408,3397,5132,4083.000,1,8,75.236
9,4100.772,3452,4890,4084.000,1,9,72.064
10,4073.932,3429,4934,4058.000,1,10,69.166
11,4083.761,3403,4955,4078.000,1,11,67.203
12,4090.087,3387,5076,4075.000,1,12,67.229
13,4025.918,3400,4819,4010.000,1,13,67.229
14,4043.402,3464,4716,4044.000,1,14,64.639
15,3971.764,3250,4796,3963.000,1,15,67.360
16,3936.193,3241,5232,3919.000,1,16,67.360
17,3877.630,3292,4468,3870.500,1,17,67.929
18,3800.389,3204,4398,3785.500,1,18,68.144
