 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3354.227,3075,3779,3353,2,1,118.697
2,3364.611,3076,3845,3359,2,2,137.529
3,3370.726,3095,3802,3364,2,3,143.116
4,3365.225,2984,3840,3359,2,4,161.572
5,3387.433,3055,3877,3379,2,5,133.249
6,3396.990,3014,3795,3388,2,6,175.251
7,3397.419,3053,3948,3389,2,7,190.759
8,3387.628,3072,3861,3378,2,8,205.034
9,3388.034,3054,4153,3381,2,9,252.281
10,3394.029,3079,3965,3385,2,10,271.006
11,3426.647,3046,3985,3416,2,11,297.104
12,3454.858,3066,4045,3446,2,12,305.694
13,3461.490,3089,4020,3449,2,13,333.738
14,3469.519,3077,4092,3459,2,14,330.922
15,3494.397,3121,4198,3485,2,15,328.745
16,3514.397,3069,4220,3502,2,16,313.510
17,3545.028,3082,4374,3536,2,17,294.441
18,3539.205,3099,4253,3527,2,18,307.177
