 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3497.422,3138,4166,3479.000,2,1,72.261
2,3501.159,3143,4116,3486.000,2,2,68.047
3,3555.971,3076,4302,3526.500,2,3,82.003
4,3476.158,3163,3974,3468.000,2,4,74.386
5,3501.684,3081,4011,3483.500,2,5,74.184
6,3456.366,3052,3947,3437.000,2,6,62.806
7,3458.739,3056,3993,3447.000,2,7,70.470
8,3523.472,3168,4141,3502.000,2,8,80.262
9,3466.892,3068,4151,3450.500,2,9,71.761
10,3446.876,3100,4049,3434.500,2,10,67.130
11,3419.571,3120,3950,3413.000,2,11,69.064
12,3422.025,3131,3930,3410.000,2,12,79.425
13,3438.850,3103,4045,3424.000,2,13,72.236
