 ,Value
1,3383.144
2,3408.163
3,3393.474
4,3420.949
5,3444.652
6,3481.387
7,3418.963
8,3456.562
9,3481.074
10,3420.232
11,3446.953
12,3489.961
13,3417.251
14,3448.388
15,3401.243
16,3453.711
17,3400.809
18,3410.099
19,3409.965
20,3406.809
21,3466.886
22,3430.490
23,3412.040
24,3455.290
25,3409.750
26,3382.995
27,3371.485
28,3405.662
29,3408.488
30,3402.706
31,3391.623
32,3410.628
33,3357.422
34,3415.176
35,3351.399
36,3435.324
37,3437.828
38,3388.287
39,3412.671
40,3404.591
41,3437.176
42,3530.888
43,3438.743
44,3465.130
45,3440.876
46,3469.940
47,3441.783
48,3476.349
49,3469.989
50,3544.956
51,3575.837
52,3556.259
53,3539.446
54,3454.451
55,3492.436
56,3441.544
57,3436.162
58,3386.790
59,3416.717
60,3404.612
61,3503.608
62,3431.610
63,3410.968
64,3430.462
65,3422.293
66,3420.770
67,3404.733
68,3427.861
69,3428.468
70,3467.328
71,3405.566
72,3417.399
73,3402.318
74,3448.120
75,3459.022
76,3377.709
77,3389.913
78,3414.504
79,3462.568
80,3490.379
81,3485.652
82,3446.665
83,3411.749
84,3509.075
85,3519.792
86,3521.634
87,3549.934
88,3535.692
89,3492.289
90,3514.427
91,3456.417
92,3462.540
93,3443.111
94,3440.021
95,3445.659
96,3494.502
97,3405.409
98,3518.846
99,3571.757
100,3520.557
101,3481.591
102,3529.749
103,3538.722
104,3537.904
105,3491.283
106,3510.333
107,3558.375
108,3459.054
109,3509.102
110,3612.380
111,3610.417
112,3575.354
113,3553.797
114,3490.249
115,3505.586
116,3511.340
117,3534.569
118,3542.027
119,3476.081
120,3499.902
121,3452.002
122,3465.865
