 ,Value
1,3382.202
2,3406.183
3,3382.907
4,3349.967
5,3434.526
6,3429.360
7,3387.597
8,3400.794
9,3437.177
10,3435.535
11,3431.132
12,3422.121
13,3413.832
14,3391.625
15,3444.946
16,3426.622
17,3466.999
18,3439.731
19,3404.707
20,3388.759
21,3426.705
22,3396.094
23,3410.898
24,3398.685
25,3343.140
26,3336.073
27,3370.986
28,3370.473
29,3388.927
30,3383.276
31,3375.351
32,3383.777
33,3376.656
34,3430.248
35,3399.011
36,3382.277
37,3386.177
38,3379.251
39,3409.070
40,3474.058
41,3446.647
42,3353.328
43,3344.506
44,3400.252
45,3450.309
46,3509.573
47,3513.038
48,3556.511
49,3577.610
50,3515.368
51,3513.400
52,3559.480
53,3514.247
54,3483.809
55,3493.515
56,3497.720
57,3471.235
58,3461.235
59,3456.897
60,3456.385
61,3451.224
62,3458.978
63,3430.237
64,3403.242
65,3416.561
66,3441.419
67,3399.737
68,3380.908
69,3425.581
70,3434.062
71,3440.760
72,3467.079
73,3419.259
74,3409.000
75,3423.953
76,3430.765
77,3448.521
78,3388.364
79,3372.180
80,3377.467
81,3404.148
82,3367.020
83,3442.657
84,3481.575
85,3487.285
86,3413.243
87,3526.086
88,3572.732
89,3616.759
90,3519.547
91,3460.890
92,3424.027
93,3404.703
94,3433.029
95,3484.189
96,3533.516
97,3435.955
98,3516.723
99,3564.271
100,3585.624
101,3523.804
102,3536.815
103,3485.709
104,3483.677
105,3463.734
106,3527.993
107,3546.371
108,3657.529
109,3622.906
110,3654.509
111,3616.995
112,3520.618
113,3579.171
114,3610.888
115,3643.517
116,3562.713
117,3543.201
118,3439.662
119,3393.781
120,3562.232
121,3528.289
