X	Y
189.500	482.500
189.369	483.489
189.237	484.478
189.106	485.467
188.975	486.456
188.844	487.445
188.714	488.434
188.583	489.423
188.453	490.412
188.323	491.401
188.194	492.390
188.065	493.379
187.936	494.368
187.808	495.358
187.681	496.347
187.554	497.336
187.428	498.326
187.302	499.316
187.177	500.305
187.053	501.295
186.930	502.285
186.807	503.275
186.686	504.265
186.566	505.256
186.446	506.246
186.328	507.236
186.211	508.227
186.095	509.218
185.980	510.209
185.866	511.200
185.754	512.191
185.643	513.183
185.534	514.174
185.426	515.166
185.320	516.158
185.216	517.150
185.113	518.142
185.012	519.135
184.913	520.127
184.815	521.120
184.720	522.113
184.627	523.106
184.536	524.100
184.447	525.093
184.361	526.087
184.277	527.081
184.196	528.075
184.117	529.070
184.041	530.065
183.967	531.059
183.897	532.055
183.830	533.050
183.766	534.045
183.705	535.041
183.647	536.037
183.593	537.033
183.542	538.029
183.495	539.026
183.451	540.022
183.411	541.019
183.374	542.016
183.342	543.013
183.313	544.010
183.287	545.007
183.266	546.005
183.248	547.002
183.234	548.000
183.224	548.997
183.218	549.995
183.215	550.992
183.217	551.990
183.222	552.987
183.231	553.985
183.243	554.982
183.260	555.980
183.280	556.977
183.304	557.974
183.331	558.972
183.362	559.969
183.397	560.966
183.435	561.963
183.476	562.959
183.521	563.956
183.569	564.952
183.620	565.948
183.675	566.945
183.732	567.941
183.792	568.936
183.855	569.932
183.920	570.927
183.988	571.923
184.058	572.918
184.130	573.913
184.205	574.907
184.282	575.902
184.361	576.896
184.441	577.891
184.524	578.885
184.609	579.879
184.695	580.873
184.783	581.866
184.873	582.860
184.964	583.853
185.056	584.847
185.151	585.840
185.246	586.833
185.343	587.826
185.441	588.818
185.541	589.811
185.642	590.803
185.743	591.796
185.846	592.788
185.950	593.780
186.056	594.772
186.162	595.764
186.268	596.756
186.376	597.747
186.485	598.739
186.595	599.731
186.705	600.722
186.816	601.714
186.928	602.705
187.040	603.696
187.153	604.687
187.267	605.678
187.381	606.669
187.496	607.660
187.611	608.651
187.727	609.642
187.843	610.633
187.960	611.623
188.077	612.614
188.194	613.605
188.312	614.595
188.430	615.586
188.548	616.576
188.667	617.567
188.785	618.557
188.904	619.548
189.023	620.538
189.142	621.529
189.261	622.519
189.381	623.510
189.500	624.500
