 ,Value
1,3617.410
2,3616.251
3,3724.482
4,3737.809
5,3732.065
6,3711.202
7,3604.178
8,3526.520
9,3508.405
10,3495.883
11,3451.272
12,3481.125
13,3557.990
14,3472.247
15,3413.218
16,3513.609
17,3557.371
18,3570.247
19,3595.484
20,3629.873
21,3605.836
22,3635.175
23,3672.878
24,3665.788
25,3723.780
26,3614.744
27,3617.922
28,3717.612
29,3662.028
30,3683.179
31,3671.310
32,3636.088
33,3528.116
34,3584.935
35,3520.229
36,3504.276
37,3534.695
38,3483.842
39,3562.121
40,3550.064
41,3530.262
42,3536.617
43,3548.514
44,3581.968
45,3681.334
46,3637.606
47,3684.369
48,3691.198
49,3651.022
50,3687.696
51,3675.236
52,3713.298
53,3728.866
54,3733.075
55,3848.951
56,3804.520
57,3846.592
58,3884.951
59,4006.266
60,3899.234
61,3865.400
62,3848.748
63,3744.115
64,3576.952
65,3613.178
66,3655.810
67,3615.082
