 ,Value
1,3525.041
2,3554.245
3,3587.522
4,3503.068
5,3515.848
6,3446.338
7,3486.735
8,3475.001
9,3511.417
10,3577.876
11,3591.181
12,3566.211
13,3544.179
14,3527.852
15,3527.559
16,3558.376
17,3554.358
18,3465.834
19,3477.834
20,3467.890
21,3422.358
22,3448.902
23,3457.594
24,3469.793
25,3523.826
26,3558.478
27,3582.759
28,3452.082
29,3451.506
30,3500.082
31,3507.963
32,3524.472
33,3551.564
34,3552.997
35,3484.845
36,3502.155
37,3473.977
38,3487.160
39,3518.167
40,3497.881
41,3475.019
42,3456.043
43,3511.275
44,3527.419
45,3515.803
46,3495.735
47,3486.949
48,3493.651
49,3484.959
50,3523.213
51,3485.853
52,3521.491
53,3491.779
54,3470.902
55,3554.719
56,3509.636
57,3487.703
58,3486.674
59,3468.788
60,3464.849
61,3546.261
62,3486.137
63,3464.250
64,3512.926
65,3548.050
66,3524.322
67,3443.920
68,3435.532
69,3442.769
70,3456.703
71,3526.669
72,3455.625
73,3458.914
74,3503.643
75,3480.471
76,3462.579
77,3460.112
78,3440.195
79,3448.652
80,3475.048
81,3433.736
82,3440.238
83,3447.741
84,3472.886
85,3442.026
86,3470.065
87,3483.186
88,3485.767
89,3505.269
90,3487.043
91,3526.694
92,3508.507
93,3445.268
94,3562.551
95,3528.747
96,3557.644
97,3532.950
98,3571.793
99,3566.843
100,3579.989
101,3591.300
102,3643.655
103,3599.127
104,3549.734
105,3552.903
106,3494.589
107,3486.798
108,3532.263
109,3497.836
110,3517.483
111,3525.164
112,3528.054
113,3570.193
114,3607.737
115,3592.339
116,3606.255
117,3619.408
118,3600.293
119,3692.956
120,3749.478
121,3763.711
122,3736.844
123,3714.966
124,3727.444
125,3765.363
126,3812.454
127,3793.733
128,3754.854
129,3812.782
130,3746.597
131,3630.427
132,3554.275
133,3511.807
134,3591.191
135,3495.262
136,3492.678
137,3528.084
138,3573.927
139,3595.986
140,3615.227
141,3600.908
142,3552.939
143,3568.413
