 ,Value
1,3359.463
2,3377.957
3,3401.410
4,3478.898
5,3467.553
6,3447.573
7,3456.471
8,3391.694
9,3378.368
10,3464.960
11,3412.490
12,3436.345
13,3463.283
14,3485.160
15,3463.963
16,3443.681
17,3534.343
18,3491.234
19,3396.216
20,3389.361
21,3386.340
22,3404.935
23,3412.353
24,3462.660
25,3458.388
26,3443.682
27,3539.787
28,3440.371
29,3462.914
30,3485.463
31,3445.048
32,3439.693
33,3412.592
34,3456.681
35,3422.007
36,3429.886
37,3472.007
38,3503.144
39,3490.970
40,3434.739
41,3462.058
42,3476.047
43,3447.711
44,3438.238
45,3434.283
46,3455.440
47,3441.722
48,3473.703
49,3384.385
50,3417.764
51,3466.826
52,3431.198
53,3398.748
54,3457.176
55,3452.086
56,3465.952
57,3490.163
58,3494.959
59,3497.719
