 ,Value
1,3634.633
2,3647.615
3,3626.993
4,3658.543
5,3664.118
6,3632.212
7,3613.882
8,3649.269
9,3669.986
10,3712.265
11,3710.430
12,3717.695
13,3675.274
14,3708.606
15,3634.328
16,3694.003
17,3683.683
18,3719.485
19,3678.558
20,3648.767
21,3619.436
22,3687.413
23,3704.616
24,3578.013
25,3651.771
26,3629.671
27,3664.033
28,3682.473
29,3555.120
30,3497.435
31,3584.200
32,3636.370
33,3628.578
34,3614.924
35,3628.561
36,3630.031
37,3614.676
38,3639.405
39,3599.976
40,3566.131
41,3578.638
42,3664.536
43,3693.495
44,3681.189
45,3600.274
46,3618.887
47,3689.985
48,3571.646
49,3563.625
50,3602.270
51,3639.621
52,3607.989
53,3629.085
54,3649.926
55,3595.448
56,3614.127
57,3606.000
58,3723.651
59,3608.666
60,3640.313
61,3639.861
62,3582.466
63,3639.227
64,3650.189
65,3604.558
66,3698.085
67,3696.291
68,3634.175
69,3692.725
70,3663.967
71,3580.394
72,3608.563
73,3631.558
74,3743.914
75,3630.794
76,3646.250
77,3608.579
78,3655.124
79,3608.134
80,3670.509
81,3579.146
82,3505.335
83,3634.063
84,3582.189
85,3578.604
86,3595.286
87,3599.568
88,3650.491
89,3659.719
90,3602.354
91,3685.977
92,3675.221
93,3598.262
94,3626.937
95,3650.347
96,3603.905
97,3649.438
98,3671.762
99,3756.519
100,3663.045
101,3717.294
102,3726.098
103,3669.015
104,3631.174
105,3680.141
106,3666.075
107,3689.996
108,3650.042
109,3666.259
110,3669.331
111,3688.636
112,3731.781
113,3666.527
114,3659.719
115,3679.688
116,3662.125
117,3637.222
118,3615.473
119,3617.695
120,3574.515
121,3539.448
122,3611.549
123,3577.885
124,3513.469
125,3481.234
126,3542.401
127,3531.552
128,3523.890
129,3560.429
130,3610.197
131,3596.964
132,3613.861
133,3630.332
134,3600.737
135,3631.536
136,3622.966
137,3649.330
138,3639.890
139,3656.457
140,3642.540
141,3612.541
142,3663.731
143,3692.571
144,3621.864
145,3663.755
146,3695.936
147,3706.113
148,3672.898
149,3738.050
150,3618.126
151,3588.706
152,3645.799
153,3727.161
154,3726.610
155,3718.912
156,3615.413
157,3688.276
158,3627.964
159,3616.110
160,3658.050
161,3664.452
162,3636.194
163,3660.284
164,3708.167
165,3746.528
166,3696.529
167,3687.470
168,3660.263
169,3587.331
170,3596.917
