 ,Value
1,3843.617
2,3851.403
3,3901.780
4,4026.414
5,3924.845
6,3863.339
7,3989.282
8,3919.334
9,4008.095
10,4044.345
11,3992.218
12,4040.765
13,4044.182
14,4129.118
15,4047.113
16,3923.612
17,3878.823
18,4107.684
19,3983.887
20,4048.856
21,4139.785
22,4112.642
23,4167.471
24,4134.733
25,4212.288
26,4207.382
27,4215.797
28,4178.294
29,4247.233
30,4158.007
31,4153.371
32,4223.858
33,4279.029
34,4291.039
35,4230.363
36,4189.451
37,4231.724
38,4258.842
39,4276.806
40,4208.992
41,4147.593
42,4153.943
43,4117.176
44,4072.672
45,4099.900
46,3977.228
47,4001.329
48,4028.726
49,4036.979
50,3971.301
51,4003.283
52,4088.329
53,3950.511
54,3983.879
55,4013.309
56,3970.004
57,4012.586
58,3983.912
59,3924.450
60,3944.613
61,3957.913
62,3951.235
63,3994.253
64,4059.572
65,4039.034
66,4019.981
67,4068.924
68,3998.493
69,4087.825
70,4160.551
71,4167.151
72,4099.947
73,4151.311
74,4018.505
75,4097.248
76,4053.027
77,4046.619
78,4053.238
79,4079.107
80,4094.707
81,4209.827
82,4156.287
83,4152.872
84,4138.604
85,4090.955
86,4019.839
87,4025.024
88,4080.444
89,4050.961
90,4059.654
91,4091.440
92,3918.372
93,4015.985
94,4031.679
95,3970.706
96,3968.151
97,3995.346
98,4062.795
99,4123.255
100,4093.497
101,4167.271
102,4115.889
103,4204.179
104,4124.263
105,4123.412
106,4100.000
107,4156.770
108,4321.667
109,4178.246
110,4176.814
111,4100.617
112,4179.230
113,4077.845
114,4202.316
115,4196.436
116,4243.106
117,4250.255
118,4182.066
119,4180.889
120,4245.197
121,4206.996
122,4079.459
123,4111.897
124,4087.483
125,4123.343
126,4141.562
127,4242.896
128,4169.619
129,4134.147
130,4144.865
131,4128.508
132,4108.276
133,4158.869
134,4076.862
135,3965.928
136,4056.426
137,3933.862
138,3954.670
139,3908.890
140,3969.022
141,3822.465
142,3779.027
143,3866.552
