 ,Value
1,3691.969
2,3731.181
3,3793.791
4,3770.905
5,3765.065
6,3741.697
7,3730.572
8,3768.100
9,3668.678
10,3744.818
11,3693.367
12,3682.487
13,3683.138
14,3700.128
15,3706.331
16,3733.063
17,3789.706
18,3707.411
19,3697.881
20,3724.097
21,3711.618
22,3691.498
23,3708.454
24,3736.261
25,3753.808
26,3742.343
27,3831.473
28,3800.693
29,3826.030
30,3868.843
31,3780.706
32,3783.326
33,3831.088
34,3770.335
35,3863.592
36,3873.044
37,3734.632
38,3750.741
39,3762.204
40,3728.628
41,3725.261
42,3733.323
43,3814.484
44,3932.169
45,3933.470
46,3804.283
47,3736.048
48,3758.793
49,3718.818
50,3704.701
51,3777.529
52,3746.166
53,3742.425
54,3678.642
55,3686.501
56,3792.725
57,3753.275
58,3743.638
59,3791.002
60,3722.229
61,3829.293
62,3837.213
63,3803.097
64,3802.765
65,3846.229
66,3850.940
67,3866.914
68,3907.416
69,3836.735
70,3788.599
71,3733.161
72,3770.641
73,3770.177
74,3821.671
75,3909.420
76,3930.635
77,3887.295
78,3802.577
79,3882.592
80,3865.905
81,3881.102
82,3820.362
83,3983.647
84,3936.951
85,3917.159
86,3883.872
87,3898.259
88,3886.968
89,3864.317
90,3929.368
91,4019.185
92,3972.049
93,3849.027
94,3960.961
95,3970.489
96,3954.240
97,3809.197
98,3806.897
99,3885.117
100,3846.743
101,3900.709
102,3919.850
103,3896.963
104,3852.983
105,3873.772
106,3824.881
107,3796.783
108,3696.547
109,3676.654
110,3762.684
111,3773.315
112,3785.881
113,3849.214
114,3783.466
115,3811.800
116,3794.331
117,3780.572
118,3851.569
119,3800.584
120,3840.546
121,3832.875
122,3888.440
123,3811.010
124,3797.272
125,3788.431
126,3785.321
127,3819.610
128,3799.680
129,3880.545
130,3941.433
131,3924.761
132,3941.259
133,3948.126
134,3971.220
135,3852.994
136,3793.163
137,3800.359
138,3902.467
139,3843.051
