 ,Value
1,3642.044
2,3660.971
3,3671.594
4,3757.818
5,3642.371
6,3758.381
7,3701.682
8,3666.388
9,3763.657
10,3702.001
11,3658.869
12,3606.408
13,3591.375
14,3640.280
15,3613.506
16,3677.419
17,3660.503
18,3639.884
19,3588.076
20,3643.485
21,3670.353
22,3663.232
23,3695.067
24,3654.030
25,3706.757
26,3640.554
27,3668.877
28,3599.638
29,3597.534
30,3670.306
31,3687.669
32,3710.590
33,3670.928
34,3632.283
35,3576.244
36,3656.379
37,3736.014
38,3732.401
39,3610.412
40,3579.381
41,3630.223
42,3605.141
43,3613.031
44,3692.568
45,3659.245
46,3600.356
47,3719.994
48,3652.308
49,3622.186
50,3570.290
51,3666.614
52,3676.872
53,3629.528
54,3595.654
55,3655.127
56,3584.766
57,3579.266
58,3638.030
59,3640.028
60,3633.187
61,3583.883
62,3681.490
63,3645.645
64,3624.070
65,3570.598
66,3671.483
67,3607.457
68,3717.682
69,3672.885
70,3669.243
71,3716.792
72,3635.488
73,3636.899
74,3643.440
75,3618.804
76,3677.884
77,3683.022
78,3629.640
79,3574.317
80,3637.665
81,3642.366
82,3664.303
83,3703.467
84,3659.621
85,3588.791
86,3616.154
87,3614.496
