X	Y
202.000	461.000
202.219	461.979
202.437	462.958
202.654	463.937
202.870	464.917
203.084	465.897
203.297	466.877
203.507	467.858
203.714	468.839
203.918	469.822
204.118	470.805
204.314	471.788
204.505	472.773
204.692	473.758
204.874	474.745
205.050	475.733
205.220	476.721
205.383	477.711
205.540	478.701
205.690	479.693
205.833	480.686
205.967	481.680
206.094	482.675
206.213	483.671
206.323	484.668
206.423	485.666
206.515	486.665
206.597	487.665
206.670	488.665
206.733	489.666
206.785	490.668
206.827	491.670
206.859	492.673
206.880	493.676
206.892	494.679
206.893	495.682
206.885	496.685
206.867	497.688
206.840	498.691
206.804	499.693
206.759	500.695
206.705	501.697
206.643	502.698
206.573	503.699
206.494	504.698
206.407	505.698
206.312	506.696
206.209	507.694
206.098	508.691
205.980	509.687
205.854	510.682
205.720	511.676
205.580	512.670
205.432	513.662
205.276	514.653
205.114	515.643
204.944	516.631
204.768	517.619
204.584	518.605
204.394	519.590
204.196	520.573
203.992	521.555
203.781	522.536
203.563	523.515
203.339	524.493
203.107	525.469
202.870	526.443
202.625	527.416
202.373	528.387
202.115	529.356
201.851	530.324
201.579	531.289
201.302	532.253
201.018	533.216
200.728	534.176
200.432	535.134
200.130	536.091
199.823	537.046
199.510	537.999
199.191	538.950
198.867	539.899
198.538	540.847
198.204	541.792
197.865	542.736
197.521	543.679
197.172	544.619
196.818	545.558
196.460	546.495
196.097	547.430
195.730	548.363
195.358	549.295
194.982	550.225
194.602	551.153
194.219	552.080
193.831	553.005
193.439	553.929
193.044	554.850
192.645	555.771
192.242	556.689
191.836	557.607
191.426	558.522
191.014	559.437
190.598	560.349
190.179	561.261
189.759	562.172
189.339	563.083
188.920	563.994
188.503	564.906
188.089	565.820
187.681	566.737
187.280	567.656
186.888	568.579
186.508	569.507
186.141	570.441
185.789	571.380
185.457	572.327
185.145	573.280
184.858	574.241
184.597	575.210
184.365	576.186
184.167	577.169
184.002	578.158
183.869	579.152
183.767	580.150
183.693	581.151
183.645	582.153
183.620	583.155
183.617	584.158
183.632	585.161
183.663	586.164
183.709	587.166
183.767	588.167
183.835	589.168
183.911	590.168
183.993	591.168
184.079	592.167
184.167	593.167
