 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3392.877,3058,3830,3384.000,1,1,126.198
2,3404.644,3058,3928,3394.000,1,2,126.198
3,3404.258,3114,3860,3394.000,1,3,134.159
4,3435.733,3093,3949,3431.000,1,4,134.159
5,3457.459,3123,4233,3447.000,1,5,142.321
6,3478.700,3102,3988,3468.000,1,6,142.321
7,3475.751,3057,4029,3465.000,1,7,150.998
8,3473.186,3103,3968,3461.000,1,8,150.998
9,3485.818,3099,4171,3474.500,1,9,150.998
10,3496.696,3119,4104,3483.000,1,10,152.630
11,3519.685,3144,4148,3512.000,1,11,152.630
12,3512.441,3136,4089,3503.000,1,12,154.257
13,3520.912,3129,4028,3513.500,1,13,154.257
14,3518.174,3114,4146,3509.000,1,14,154.257
15,3538.839,3121,4238,3528.000,1,15,154.257
16,3524.097,3135,4114,3516.000,1,16,156.317
17,3527.078,3122,4138,3515.000,1,17,156.317
18,3490.256,3134,4047,3482.000,1,18,159.099
19,3521.911,3131,4170,3509.000,1,19,159.099
20,3534.213,3133,4314,3520.000,1,20,159.099
21,3485.276,3097,4075,3475.000,1,21,160.695
22,3494.934,3078,4063,3484.000,1,22,160.695
23,3494.473,3083,3990,3488.000,1,23,158.663
24,3524.185,3150,4061,3515.000,1,24,158.663
25,3517.486,3043,4256,3508.000,1,25,165.858
26,3522.466,3150,4194,3514.000,1,26,166.788
27,3503.750,3093,4152,3491.000,1,27,166.788
28,3511.481,3153,4128,3496.000,1,28,166.788
29,3514.290,3116,4095,3501.000,1,29,173.625
30,3516.812,3183,4117,3503.000,1,30,173.625
31,3515.500,3135,4104,3508.000,1,31,173.625
32,3536.508,3129,4106,3524.000,1,32,173.625
33,3536.750,3142,4157,3530.000,1,33,178.724
34,3531.979,3103,4154,3520.000,1,34,178.724
35,3561.086,3190,4298,3549.000,1,35,178.043
36,3556.321,3099,4232,3547.000,1,36,178.043
37,3576.910,3142,4159,3564.000,1,37,178.043
38,3576.444,3138,4174,3561.000,1,38,178.043
39,3556.776,3110,4469,3540.000,1,39,178.622
40,3551.545,3123,4196,3537.000,1,40,178.852
41,3564.811,3145,4257,3554.000,1,41,178.852
42,3549.778,3089,4166,3536.000,1,42,178.852
43,3570.355,3163,4233,3564.000,1,43,178.852
44,3569.678,3147,4202,3555.000,1,44,178.852
45,3566.863,3093,4272,3553.000,1,45,178.852
46,3583.286,3151,4348,3573.500,1,46,169.795
47,3589.380,3145,4252,3573.500,1,47,169.795
48,3588.951,3157,4267,3575.000,1,48,169.795
49,3584.716,3195,4191,3572.500,1,49,169.795
50,3583.842,3159,4447,3568.000,1,50,169.795
51,3586.900,3191,4365,3581.000,1,51,171.018
52,3582.865,3118,4194,3565.000,1,52,170.988
53,3596.027,3091,4356,3584.000,1,53,170.988
54,3599.879,3156,4394,3584.000,1,54,170.988
55,3615.425,3162,4344,3596.000,1,55,171.519
56,3604.038,3182,4327,3586.000,1,56,171.519
57,3624.270,3177,4285,3606.000,1,57,171.519
58,3618.247,3183,4349,3603.000,1,58,171.519
59,3607.902,3160,4562,3593.000,1,59,171.519
60,3605.797,3176,4305,3593.000,1,60,171.519
61,3582.528,3125,4305,3567.000,1,61,171.519
62,3583.161,3063,4410,3565.000,1,62,171.519
63,3606.756,3175,4372,3592.000,1,63,171.519
64,3607.522,3208,4246,3586.000,1,64,171.519
65,3616.940,3149,4500,3596.000,1,65,171.077
66,3602.217,3178,4717,3584.000,1,66,171.077
67,3610.317,3161,4454,3593.000,1,67,171.077
68,3610.293,3149,4396,3592.000,1,68,171.077
69,3607.880,3151,4349,3599.000,1,69,171.077
70,3605.824,3178,4272,3590.000,1,70,171.077
71,3578.675,3109,4185,3562.000,1,71,166.652
72,3585.852,3121,4400,3574.000,1,72,166.652
73,3576.152,3084,4390,3565.000,1,73,166.652
74,3605.118,3125,4413,3585.000,1,74,166.652
75,3577.472,3194,4382,3564.000,1,75,166.652
76,3588.522,3192,4429,3567.000,1,76,166.652
77,3601.738,3141,4403,3586.000,1,77,166.652
78,3613.829,3166,4429,3599.000,1,78,166.652
79,3594.803,3138,4437,3578.000,1,79,166.652
80,3599.180,3121,4520,3577.000,1,80,166.652
81,3598.746,3126,4471,3581.000,1,81,166.652
82,3604.644,3180,4435,3589.000,1,82,166.652
83,3588.024,2992,4375,3570.000,1,83,166.652
84,3568.231,3039,4380,3544.000,1,84,166.652
85,3566.890,3034,4595,3547.000,1,85,166.652
86,3578.396,3089,4695,3562.000,1,86,166.652
87,3587.144,3107,4384,3563.000,1,87,164.149
88,3592.706,3149,4351,3582.000,1,88,164.149
89,3595.504,3146,4398,3579.000,1,89,164.149
90,3600.818,3171,4490,3588.000,1,90,164.149
91,3617.739,3151,4441,3592.000,1,91,164.149
92,3605.984,3192,4470,3588.000,1,92,164.149
93,3608.297,3043,4422,3582.000,1,93,164.149
94,3606.663,3184,4373,3589.000,1,94,164.149
95,3605.649,3135,4425,3582.000,1,95,167.070
96,3627.162,3177,4472,3603.000,1,96,166.578
97,3625.660,3181,4537,3609.000,1,97,166.578
98,3617.213,3206,4631,3595.000,1,98,166.578
99,3611.255,3121,4383,3592.000,1,99,166.578
100,3614.112,3110,4599,3598.000,1,100,166.578
101,3624.200,3132,4681,3601.000,1,101,166.578
102,3608.429,3193,4441,3588.000,1,102,166.578
103,3625.326,3143,4467,3606.000,1,103,166.578
104,3610.748,3145,4738,3594.000,1,104,166.578
105,3616.528,3176,4765,3594.000,1,105,166.578
106,3590.507,3032,4641,3574.000,1,106,166.578
107,3595.648,3142,4549,3582.000,1,107,166.578
108,3611.975,3123,4540,3595.000,1,108,166.578
109,3612.875,3122,4363,3593.000,1,109,166.578
110,3604.967,3156,4431,3589.000,1,110,166.578
111,3592.565,3109,4336,3579.000,1,111,166.578
112,3613.126,3165,4568,3595.000,1,112,166.578
113,3596.745,3196,4298,3577.000,1,113,166.578
114,3592.578,3138,4325,3575.000,1,114,167.420
115,3606.707,3169,4324,3595.000,1,115,167.420
116,3604.649,3187,4323,3588.000,1,116,167.420
117,3594.625,3077,4277,3577.500,1,117,167.420
118,3595.293,3168,4347,3576.000,1,118,167.420
119,3603.816,3142,4758,3585.500,1,119,167.420
120,3592.040,3164,4714,3570.000,1,120,167.420
121,3576.288,3113,4298,3559.000,1,121,167.420
122,3570.696,3157,4321,3552.000,1,122,167.420
123,3586.789,3116,4441,3567.000,1,123,167.420
124,3582.012,3039,4320,3570.000,1,124,167.420
125,3570.480,3086,4341,3558.500,1,125,167.420
126,3585.204,3165,4338,3575.000,1,126,167.420
127,3574.261,3094,4299,3563.000,1,127,167.420
128,3582.060,3132,4656,3562.500,1,128,167.420
129,3578.990,3078,4539,3560.000,1,129,167.420
