 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3455.142,3140,4020,3445.000,1,1,117.275
2,3453.554,3068,3918,3447.000,1,2,123.144
3,3459.034,3100,3966,3451.000,1,3,123.144
4,3478.660,3148,4036,3469.500,1,4,123.144
5,3490.821,3135,4115,3477.000,1,5,123.144
6,3494.465,3105,4056,3486.000,1,6,123.144
7,3517.507,3118,4206,3506.000,1,7,123.144
8,3522.666,3136,3996,3518.500,1,8,123.144
9,3528.359,3158,4131,3518.500,1,9,123.144
10,3536.030,3072,4071,3530.000,1,10,123.144
11,3536.557,3098,4220,3531.500,1,11,123.942
12,3548.015,3160,4134,3537.000,1,12,123.942
13,3544.580,3145,4038,3531.000,1,13,123.942
14,3538.236,3173,4154,3529.000,1,14,123.942
15,3551.756,3191,4194,3543.000,1,15,123.942
16,3546.526,3114,4013,3542.500,1,16,123.942
17,3541.496,3203,4129,3531.000,1,17,123.942
18,3538.641,3163,4078,3530.000,1,18,123.942
19,3564.724,3192,4320,3553.000,1,19,123.942
20,3556.170,3060,4377,3545.500,1,20,123.415
21,3552.015,3167,4019,3537.500,1,21,123.415
22,3538.640,3121,4032,3532.000,1,22,123.415
23,3541.774,3166,4063,3533.000,1,23,123.415
24,3553.575,3158,4096,3548.000,1,24,123.415
25,3546.697,3029,4153,3535.000,1,25,123.415
26,3560.955,3217,4104,3551.500,1,26,123.415
27,3539.474,3127,4170,3527.000,1,27,123.415
28,3529.804,3126,4015,3518.000,1,28,123.415
29,3539.431,3176,4084,3527.500,1,29,123.415
30,3527.250,3136,4091,3520.000,1,30,123.415
31,3528.865,3152,4124,3526.500,1,31,123.415
32,3528.258,3144,4025,3519.000,1,32,123.415
33,3532.884,3158,4059,3526.000,1,33,123.415
34,3529.702,3132,4104,3515.000,1,34,123.415
35,3547.710,3134,4148,3534.000,1,35,123.415
36,3536.524,3111,4067,3528.000,1,36,123.415
37,3542.935,3171,4142,3536.000,1,37,123.415
38,3542.850,3191,4011,3534.000,1,38,123.415
39,3535.827,3163,4048,3528.000,1,39,123.415
40,3532.581,3100,4017,3525.500,1,40,123.415
41,3539.578,3151,4363,3531.500,1,41,123.415
42,3525.776,3100,4054,3519.000,1,42,123.415
43,3536.645,3148,4153,3530.000,1,43,123.415
44,3530.670,3158,4191,3521.500,1,44,123.415
45,3532.474,3216,4103,3524.000,1,45,123.415
46,3528.111,3127,4149,3514.000,1,46,123.415
47,3530.666,3147,3992,3526.000,1,47,123.415
48,3536.588,3131,4008,3531.000,1,48,123.415
49,3530.893,3141,4052,3525.000,1,49,123.415
50,3537.547,3136,4060,3530.000,1,50,123.415
51,3539.209,3137,4017,3525.000,1,51,123.415
52,3542.352,3165,4162,3531.000,1,52,123.415
53,3531.867,3146,4081,3518.000,1,53,123.415
54,3532.064,3159,4091,3521.500,1,54,123.415
55,3545.359,3191,4138,3530.500,1,55,123.415
56,3527.909,3151,4166,3514.000,1,56,123.415
57,3552.305,3158,4293,3539.000,1,57,123.415
58,3541.848,3120,4106,3531.000,1,58,123.415
59,3533.276,3152,4157,3522.500,1,59,123.415
60,3542.181,3164,4171,3527.000,1,60,123.415
61,3523.476,3101,4137,3515.000,1,61,123.415
62,3529.065,3148,4225,3517.000,1,62,123.415
63,3552.874,3160,4432,3532.500,1,63,123.415
64,3515.149,3185,4062,3503.000,1,64,104.523
65,3514.250,3192,3956,3507.000,1,65,104.523
66,3502.713,3141,3963,3494.000,1,66,104.523
67,3518.439,3183,4241,3510.000,1,67,104.523
68,3516.705,3074,4013,3507.000,1,68,104.523
69,3511.843,3117,4072,3497.000,1,69,104.523
70,3514.647,3108,3983,3507.000,1,70,104.523
71,3496.850,3167,3977,3484.000,1,71,104.523
72,3499.262,3158,4041,3491.000,1,72,104.523
73,3500.052,3085,3994,3491.000,1,73,104.523
74,3509.547,3198,4032,3499.000,1,74,104.523
75,3493.101,3101,3939,3488.000,1,75,104.523
76,3500.223,3127,3934,3491.000,1,76,104.523
77,3509.103,3104,3992,3500.000,1,77,104.523
78,3493.737,3151,4005,3481.000,1,78,104.523
79,3486.629,3114,4007,3475.000,1,79,104.523
80,3501.132,3148,3956,3491.000,1,80,104.523
81,3497.055,3131,4153,3484.000,1,81,104.523
82,3495.962,3113,3987,3485.000,1,82,104.523
83,3484.757,3097,3979,3479.000,1,83,104.523
84,3477.394,3122,3926,3470.000,1,84,104.523
85,3476.768,3131,3959,3471.000,1,85,104.523
86,3492.441,3080,4020,3481.000,1,86,104.523
87,3487.009,3169,3987,3476.000,1,87,104.523
88,3493.979,3137,3938,3486.000,1,88,104.523
89,3483.659,3125,4052,3477.000,1,89,104.523
90,3498.132,3173,4041,3490.000,1,90,104.523
91,3497.214,3155,4020,3479.000,1,91,104.523
92,3490.781,3130,4088,3486.000,1,92,104.523
93,3480.878,3114,4116,3472.000,1,93,104.523
94,3493.895,3171,3997,3485.000,1,94,104.523
95,3479.745,3120,3897,3472.000,1,95,104.523
96,3502.347,3146,3978,3495.000,1,96,104.523
97,3492.453,3145,4041,3487.000,1,97,104.523
98,3497.504,3152,3974,3486.000,1,98,104.523
99,3490.372,3129,3936,3481.000,1,99,104.523
100,3493.905,3130,4042,3488.000,1,100,104.523
101,3495.971,3124,4147,3487.000,1,101,104.523
102,3487.200,3181,3956,3478.000,1,102,104.523
103,3500.356,3159,4242,3491.000,1,103,104.523
104,3497.841,3176,4024,3490.000,1,104,104.523
105,3495.543,3136,4142,3485.000,1,105,104.523
106,3483.207,3122,3934,3468.000,1,106,104.523
107,3487.021,3156,3984,3478.000,1,107,104.523
108,3494.200,3064,4122,3485.000,1,108,104.523
109,3479.636,3108,4033,3474.000,1,109,92.041
110,3473.658,3149,3917,3467.000,1,110,92.041
111,3472.371,3126,4078,3467.000,1,111,92.041
112,3477.481,3141,3936,3468.000,1,112,92.041
113,3470.396,3106,3916,3464.000,1,113,92.041
114,3459.602,3127,3900,3451.000,1,114,92.041
115,3481.960,3099,4105,3474.000,1,115,92.041
116,3477.830,3133,3940,3467.000,1,116,92.041
117,3472.310,3110,3981,3469.000,1,117,92.041
118,3490.157,3112,3979,3481.000,1,118,92.041
119,3486.571,3127,3959,3478.000,1,119,92.041
120,3461.718,3138,4006,3455.000,1,120,92.041
121,3468.844,3126,3914,3456.000,1,121,92.041
122,3457.288,3078,3947,3448.000,1,122,92.041
123,3484.682,3089,4029,3477.000,1,123,92.041
124,3476.647,3128,3897,3466.000,1,124,92.041
125,3473.263,3166,4111,3462.500,1,125,107.105
126,3474.434,3123,3989,3468.500,1,126,107.105
127,3465.817,3120,3970,3454.500,1,127,107.105
128,3463.375,3088,3897,3458.000,1,128,107.105
129,3465.230,3100,3938,3459.500,1,129,107.105
130,3459.739,3130,3882,3457.000,1,130,107.105
131,3444.451,3126,3998,3428.000,1,131,107.105
132,3468.513,3096,3968,3459.000,1,132,107.105
133,3452.832,3116,3900,3448.000,1,133,107.105
134,3469.894,3130,4027,3455.000,1,134,107.105
135,3456.744,3069,3975,3444.000,1,135,107.105
136,3464.925,3170,3970,3457.000,1,136,107.105
137,3473.342,3088,4005,3463.000,1,137,107.105
138,3453.619,3087,3934,3443.000,1,138,107.105
139,3459.393,3116,3953,3448.500,1,139,107.105
