X	Y
200.500	469.500
200.892	470.418
201.284	471.337
201.676	472.255
202.066	473.175
202.455	474.094
202.841	475.015
203.226	475.936
203.608	476.859
203.988	477.783
204.363	478.708
204.735	479.635
205.103	480.563
205.467	481.493
205.825	482.425
206.178	483.359
206.525	484.296
206.865	485.234
207.199	486.176
207.525	487.120
207.843	488.066
208.153	489.015
208.453	489.968
208.744	490.923
209.024	491.881
209.294	492.843
209.552	493.807
209.798	494.775
210.030	495.746
210.250	496.721
210.454	497.698
210.643	498.679
210.815	499.662
210.972	500.648
211.110	501.637
211.229	502.629
211.329	503.622
211.408	504.618
211.466	505.615
211.502	506.612
211.516	507.611
211.507	508.609
211.475	509.607
211.421	510.604
211.345	511.600
211.249	512.594
211.131	513.586
210.993	514.575
210.834	515.560
210.656	516.543
210.457	517.522
210.239	518.496
210.002	519.466
209.746	520.431
209.471	521.391
209.177	522.346
208.866	523.294
208.537	524.237
208.189	525.173
207.824	526.103
207.441	527.025
207.041	527.940
206.624	528.847
206.189	529.746
205.736	530.636
205.267	531.517
204.780	532.389
204.275	533.251
203.753	534.102
203.212	534.941
202.655	535.770
202.083	536.588
201.497	537.397
200.899	538.196
200.292	538.989
199.677	539.776
199.056	540.558
198.433	541.338
197.808	542.118
197.186	542.898
196.568	543.683
195.956	544.472
195.354	545.269
194.765	546.075
194.191	546.892
193.635	547.722
193.101	548.565
192.590	549.423
192.106	550.297
191.652	551.186
191.228	552.090
190.837	553.009
190.474	553.939
190.138	554.879
189.828	555.828
189.541	556.785
189.275	557.747
189.029	558.715
188.802	559.688
188.592	560.664
188.397	561.643
188.216	562.625
188.048	563.609
187.892	564.596
187.747	565.584
187.611	566.573
187.484	567.563
187.364	568.555
187.252	569.547
187.145	570.540
187.043	571.533
186.946	572.527
186.853	573.521
186.762	574.516
186.674	575.510
186.586	576.505
186.500	577.500
