 ,Value
1,3346.059
2,3334.379
3,3338.146
4,3379.543
5,3321.613
6,3307.831
7,3336.951
8,3290.682
9,3303.503
10,3266.990
11,3276.991
12,3368.199
13,3356.599
14,3344.225
15,3339.154
16,3314.418
17,3307.896
18,3280.777
19,3320.269
20,3291.741
21,3334.518
22,3355.805
23,3289.810
24,3232.660
25,3311.989
26,3329.806
27,3311.254
28,3323.158
29,3334.928
30,3318.767
31,3342.573
32,3337.268
33,3310.252
34,3331.782
35,3308.991
36,3291.027
37,3328.169
38,3304.306
39,3282.646
40,3295.292
41,3328.611
42,3295.463
43,3335.496
44,3321.603
45,3299.272
46,3299.394
47,3342.836
48,3381.477
49,3347.420
50,3326.038
51,3324.342
52,3328.485
53,3370.841
54,3364.803
55,3366.006
56,3371.368
57,3304.807
58,3345.297
59,3350.179
60,3373.469
61,3345.803
62,3276.150
63,3293.459
64,3421.708
65,3318.146
66,3265.409
67,3274.297
68,3331.657
