 ,Value
1,3331.781
2,3336.583
3,3322.987
4,3302.488
5,3309.830
6,3296.597
7,3329.909
8,3361.295
9,3314.433
10,3292.268
11,3330.316
12,3365.640
13,3372.580
14,3365.278
15,3302.296
16,3309.299
17,3303.526
18,3295.196
19,3310.721
20,3287.635
21,3276.635
22,3287.192
23,3342.991
24,3311.909
25,3324.084
26,3373.364
27,3354.010
28,3281.778
29,3307.983
30,3305.228
31,3300.405
32,3389.197
33,3339.880
34,3311.166
35,3334.299
36,3300.546
37,3279.005
38,3246.917
39,3269.144
40,3300.778
41,3310.736
42,3313.418
43,3331.102
44,3344.975
45,3338.300
46,3344.279
47,3322.969
48,3302.423
49,3360.087
50,3325.374
51,3319.291
52,3283.642
53,3301.848
54,3367.049
55,3336.299
56,3363.567
57,3348.691
58,3325.355
59,3330.193
60,3368.128
61,3364.583
62,3370.442
63,3299.777
64,3288.605
65,3350.586
66,3341.048
67,3332.710
68,3329.517
