 ,Value
1,3289.091
2,3331.855
3,3288.966
4,3292.887
5,3330.504
6,3294.858
7,3324.198
8,3349.330
9,3321.627
10,3361.048
11,3304.078
12,3266.450
13,3263.136
14,3302.126
15,3358.222
16,3327.231
17,3326.674
18,3298.221
19,3263.339
20,3301.356
21,3304.282
22,3330.695
23,3245.445
24,3308.409
25,3380.352
26,3325.352
27,3264.376
28,3306.164
29,3245.116
30,3298.050
31,3305.164
32,3296.464
33,3300.095
34,3336.651
35,3318.196
36,3267.980
37,3282.460
38,3261.814
39,3282.445
40,3320.496
41,3294.864
42,3302.895
43,3326.684
44,3357.641
45,3321.046
46,3328.579
47,3344.156
48,3352.928
49,3303.900
50,3311.353
51,3365.234
52,3358.893
53,3341.368
54,3303.785
55,3347.840
56,3353.712
57,3299.137
58,3335.251
59,3335.706
60,3297.678
61,3329.989
62,3342.581
63,3334.860
64,3309.960
65,3343.376
66,3347.262
67,3339.547
68,3342.905
