 ,Value
1,3358.407
2,3404.713
3,3335.976
4,3374.821
5,3339.437
6,3308.038
7,3362.804
8,3362.003
9,3308.592
10,3320.255
11,3370.289
12,3348.038
13,3315.713
14,3308.825
15,3271.283
16,3336.975
17,3337.508
18,3314.101
19,3350.097
20,3373.739
21,3372.966
22,3376.790
23,3346.161
24,3284.891
25,3326.634
26,3298.325
27,3292.889
28,3323.922
29,3352.634
30,3309.271
31,3262.635
32,3295.557
33,3347.396
34,3341.857
35,3342.258
36,3296.341
37,3285.775
38,3289.023
39,3318.203
40,3295.745
41,3282.501
42,3263.578
43,3295.318
44,3269.163
45,3310.068
46,3331.676
47,3288.377
48,3316.718
49,3330.704
50,3260.670
51,3307.120
52,3276.915
53,3311.341
54,3289.248
55,3267.858
56,3276.237
57,3305.336
58,3273.724
59,3304.556
60,3296.503
61,3278.601
62,3282.437
63,3270.621
64,3293.106
65,3299.693
66,3279.019
67,3261.210
68,3269.711
69,3304.464
70,3274.891
71,3290.296
72,3303.305
73,3279.510
74,3271.209
75,3260.029
76,3288.118
77,3302.281
78,3288.431
79,3329.076
80,3340.851
81,3349.065
82,3320.971
83,3281.174
84,3327.726
85,3306.663
86,3324.725
87,3293.521
88,3319.728
89,3316.705
90,3351.978
91,3284.977
92,3313.678
93,3322.312
94,3359.717
95,3320.507
96,3315.572
97,3287.073
98,3323.306
99,3309.948
100,3316.556
101,3287.345
102,3334.572
103,3291.087
104,3297.959
105,3282.832
106,3315.898
107,3305.722
108,3344.182
109,3268.970
