 ,Value
1,3328.573
2,3328.877
3,3338.374
4,3384.713
5,3371.811
6,3364.985
7,3384.503
8,3355.746
9,3372.319
10,3344.480
11,3368.277
12,3339.551
13,3333.270
14,3403.699
15,3388.293
16,3401.362
17,3412.341
18,3357.855
19,3318.843
20,3293.477
21,3345.255
22,3371.896
23,3285.874
24,3310.461
25,3310.285
26,3311.938
27,3346.743
28,3394.523
29,3362.784
30,3306.971
31,3322.516
32,3331.605
33,3290.236
34,3336.056
35,3342.649
36,3317.408
37,3342.139
38,3341.816
39,3360.871
40,3364.901
41,3338.031
42,3329.576
43,3286.115
44,3322.732
45,3303.863
46,3347.499
47,3381.631
48,3402.336
49,3343.670
50,3427.588
51,3384.806
52,3426.474
53,3364.535
54,3359.985
55,3408.791
56,3399.132
57,3389.233
58,3346.874
59,3356.441
60,3360.907
61,3317.781
62,3328.816
63,3314.648
64,3344.266
65,3399.130
66,3377.822
67,3298.857
68,3300.964
