 ,Value
1,3218.014
2,3240.869
3,3239.627
4,3190.408
5,3215.497
6,3234.762
7,3222.128
8,3218.227
9,3259.774
10,3213.359
11,3212.975
12,3213.533
13,3207.208
14,3229.914
15,3235.825
16,3219.524
17,3192.636
18,3219.158
19,3203.325
20,3199.733
21,3228.852
22,3174.043
23,3219.784
24,3226.100
25,3220.616
26,3204.968
27,3217.732
28,3256.200
29,3217.177
30,3216.221
31,3211.982
32,3223.311
33,3240.528
34,3234.101
35,3232.629
36,3204.835
37,3185.748
38,3257.965
39,3250.247
40,3269.539
41,3186.184
42,3214.458
43,3218.066
44,3179.364
45,3206.677
46,3208.374
47,3205.558
48,3244.630
49,3216.417
50,3221.228
51,3230.466
52,3205.036
53,3208.596
54,3201.656
55,3191.479
56,3199.528
57,3186.944
58,3221.705
59,3206.947
60,3265.646
61,3195.464
62,3200.146
63,3198.959
64,3200.407
65,3215.595
66,3195.623
67,3206.484
68,3232.323
69,3214.957
70,3220.412
71,3214.837
72,3215.835
73,3230.773
74,3242.902
75,3219.934
76,3214.585
77,3228.709
78,3196.141
79,3201.608
80,3223.821
81,3230.756
82,3236.094
83,3199.353
84,3201.713
85,3200.765
86,3233.401
