 ,Value
1,3696.224
2,3683.026
3,3685.827
4,3599.794
5,3745.333
6,3804.705
7,3687.708
8,3695.207
9,3665.576
10,3743.466
11,3678.995
12,3620.225
13,3559.771
14,3637.057
15,3711.781
16,3667.939
17,3578.266
18,3634.338
19,3683.884
20,3630.230
21,3634.818
22,3734.876
23,3640.835
24,3619.838
25,3589.315
26,3668.249
27,3616.430
28,3612.999
29,3676.252
30,3589.473
31,3591.377
32,3611.006
33,3648.040
34,3621.884
35,3641.403
36,3621.581
37,3581.559
38,3673.446
39,3691.065
40,3637.232
41,3590.779
42,3559.046
43,3611.831
44,3706.648
45,3702.610
46,3661.964
47,3745.242
48,3765.915
49,3737.416
50,3705.442
51,3766.484
52,3730.298
53,3780.726
54,3894.369
55,3909.652
56,3833.718
57,3774.626
58,3885.691
59,3830.100
60,3834.385
61,3857.635
62,3829.643
63,3730.943
64,3635.338
65,3685.443
66,3730.092
67,3761.858
68,3646.047
69,3669.378
70,3645.092
71,3653.034
72,3699.227
73,3694.223
74,3622.572
75,3573.110
76,3574.391
77,3602.908
78,3613.529
79,3624.721
80,3589.629
81,3581.430
82,3558.107
83,3584.542
84,3625.259
85,3635.674
86,3669.793
87,3707.694
88,3755.707
89,3688.049
90,3691.130
