 ,Value
1,3918.938
2,3957.183
3,3941.994
4,4000.628
5,4013.778
6,3996.705
7,4278.664
8,4321.081
9,4297.176
10,4275.707
11,4178.102
12,4143.063
13,4194.063
14,4187.423
15,4214.755
16,4167.460
17,4283.482
18,4288.981
19,4080.251
20,4018.636
21,4188.112
22,4173.210
23,4184.518
24,4295.696
25,4268.368
26,4398.580
27,4413.151
28,4504.266
29,4549.112
30,4200.873
31,4154.760
32,4222.606
33,4368.566
34,4485.567
35,4429.911
36,4600.209
37,4454.801
38,4515.885
39,4651.221
40,4601.936
41,4446.408
42,4366.850
43,4312.461
44,4343.886
45,4349.064
46,4326.249
47,4408.982
48,4342.781
49,4394.408
50,4349.227
51,4217.091
52,4222.065
53,4349.850
54,4465.613
55,4503.462
56,4526.375
57,4687.316
58,4647.439
59,4535.250
60,4692.959
61,4602.566
62,4593.823
63,4550.228
64,4484.671
65,4336.718
66,4414.343
67,4243.956
68,4111.003
69,4102.516
70,4208.724
71,4218.510
72,4173.228
73,4262.909
