X	Y
433.000	268.000
433.933	267.660
434.867	267.320
435.800	266.980
436.734	266.641
437.667	266.302
438.601	265.964
439.536	265.626
440.470	265.289
441.405	264.954
442.340	264.619
443.276	264.286
444.213	263.954
445.149	263.624
446.087	263.295
447.025	262.968
447.963	262.643
448.903	262.320
449.843	261.999
450.784	261.681
451.725	261.365
452.668	261.051
453.611	260.740
454.556	260.432
455.501	260.127
456.447	259.825
457.395	259.526
458.343	259.231
459.293	258.939
460.243	258.651
461.195	258.367
462.148	258.086
463.102	257.810
464.058	257.538
465.014	257.271
465.972	257.008
466.931	256.749
467.892	256.495
468.853	256.246
469.816	256.001
470.780	255.761
471.745	255.524
472.710	255.291
473.677	255.062
474.644	254.837
475.613	254.616
476.582	254.397
477.552	254.182
478.522	253.971
479.493	253.762
480.465	253.556
481.437	253.353
482.410	253.152
483.384	252.954
484.358	252.758
485.332	252.565
486.306	252.373
487.282	252.183
488.257	251.995
489.233	251.809
490.209	251.624
491.185	251.440
492.161	251.257
493.138	251.076
494.115	250.895
495.092	250.715
496.069	250.536
497.046	250.357
498.023	250.178
499.000	250.000
