 ,Value
1,4593.365
2,4408.982
3,4200.593
4,4192.731
5,4415.762
6,4413.334
7,4312.375
8,4368.385
9,4509.858
10,4571.576
11,4433.361
12,4423.967
13,4406.156
14,4335.584
15,4306.356
16,4321.589
17,4369.045
18,4283.842
19,4174.467
20,4146.103
21,4172.345
22,4237.069
23,4194.583
24,4186.889
25,4220.949
26,4230.294
27,4372.289
28,4480.922
29,4579.853
30,4663.462
31,4470.359
32,4359.699
33,4386.279
34,4457.620
35,4515.077
36,4498.682
37,4572.749
38,4539.946
39,4604.658
40,4672.452
41,4699.152
42,4610.133
43,4646.362
44,4521.268
45,4403.835
46,4420.138
47,4504.311
48,4529.720
49,4406.111
50,4273.304
51,4279.412
52,4230.170
53,4294.516
54,4251.991
55,4338.328
56,4380.621
57,4411.914
58,4682.843
59,4695.943
60,4849.602
61,4885.883
62,4944.534
63,4912.777
64,4836.875
65,4834.645
66,4621.785
67,4403.113
68,4274.988
69,4221.238
70,4187.355
71,4180.239
72,4330.294
73,4438.765
