 ,Value
1,3503.324
2,3478.866
3,3456.900
4,3490.151
5,3555.691
6,3537.545
7,3507.171
8,3499.510
9,3518.596
10,3598.284
11,3594.757
12,3631.603
13,3604.676
14,3670.607
15,3709.356
16,3660.990
17,3587.118
18,3616.960
19,3588.769
20,3583.835
21,3584.153
22,3567.292
23,3612.479
24,3620.202
25,3540.633
26,3581.666
27,3564.290
28,3623.553
29,3599.201
30,3577.760
31,3572.731
32,3575.146
33,3672.082
34,3565.944
35,3588.171
36,3569.149
37,3637.957
38,3594.347
39,3513.407
40,3540.431
41,3604.974
42,3591.229
43,3619.159
44,3635.400
45,3617.782
46,3607.713
47,3639.822
48,3645.367
49,3626.575
50,3621.927
51,3629.493
52,3658.559
53,3642.402
54,3675.166
55,3624.345
56,3633.848
57,3613.903
58,3566.331
59,3530.048
60,3505.871
61,3586.496
62,3622.342
63,3592.497
64,3560.767
65,3541.840
66,3558.616
67,3555.914
68,3568.650
69,3577.269
70,3562.040
71,3597.231
72,3592.077
73,3590.680
74,3527.139
75,3636.757
76,3696.314
77,3632.793
78,3663.881
79,3589.324
80,3495.232
81,3538.530
82,3582.762
83,3597.573
84,3532.386
85,3478.827
86,3559.876
87,3576.900
88,3552.393
89,3550.524
90,3572.521
