 ,Value
1,3631.021
2,3657.294
3,3537.826
4,3534.617
5,3502.248
6,3518.007
7,3457.569
8,3555.555
9,3592.519
10,3473.800
11,3513.947
12,3525.280
13,3567.108
14,3575.506
15,3556.631
16,3565.023
17,3575.413
18,3566.245
19,3529.040
20,3539.333
21,3661.037
22,3570.956
23,3628.093
24,3522.837
25,3555.042
26,3544.218
27,3643.051
28,3564.516
29,3608.024
30,3612.123
31,3592.286
32,3578.807
33,3597.384
34,3534.596
35,3589.931
36,3602.293
37,3534.891
38,3598.115
39,3576.659
40,3539.485
41,3505.425
42,3496.989
43,3554.891
44,3626.320
45,3617.369
46,3588.269
47,3649.605
48,3611.464
49,3567.533
50,3625.887
51,3647.122
52,3626.959
53,3568.754
54,3582.446
55,3632.234
56,3539.286
57,3556.654
58,3526.344
59,3553.065
60,3600.042
61,3581.655
62,3501.935
63,3578.805
64,3618.935
65,3560.905
66,3527.892
67,3512.060
68,3503.930
69,3517.224
70,3519.445
71,3510.812
72,3516.358
73,3503.977
74,3459.075
75,3533.849
76,3537.560
77,3520.933
78,3514.287
79,3491.398
80,3499.871
81,3564.238
82,3540.562
83,3642.345
84,3561.332
85,3511.745
86,3535.654
87,3522.402
88,3520.486
89,3592.041
90,3546.868
