 ,Value
1,3618.793
2,3592.300
3,3608.496
4,3588.618
5,3601.208
6,3629.833
7,3621.354
8,3630.144
9,3597.341
10,3642.526
11,3613.216
12,3646.933
13,3656.012
14,3652.162
15,3734.486
16,3694.559
17,3643.502
18,3681.379
19,3600.166
20,3607.567
21,3590.549
22,3666.238
23,3578.405
24,3595.842
25,3585.252
26,3531.801
27,3600.903
28,3685.918
29,3652.745
30,3633.484
31,3635.741
32,3628.715
33,3596.553
34,3581.456
35,3668.628
36,3627.378
37,3672.393
38,3752.235
39,3694.994
40,3667.855
41,3680.551
42,3593.633
43,3642.025
44,3713.121
45,3702.961
46,3731.427
47,3602.598
48,3620.817
49,3723.459
50,3644.871
51,3632.037
52,3661.573
53,3636.765
54,3664.491
55,3665.583
56,3632.506
57,3551.731
58,3597.497
59,3586.614
60,3640.465
61,3637.989
62,3549.906
63,3549.557
64,3610.569
65,3608.683
66,3601.620
67,3635.706
68,3583.149
69,3598.628
70,3634.776
71,3537.704
72,3586.948
73,3520.294
74,3554.504
75,3495.266
76,3469.119
