 ,Value
1,3920.908
2,3924.662
3,3971.711
4,3969.976
5,3954.538
6,3857.725
7,3974.309
8,4048.530
9,4207.941
10,4169.858
11,4082.175
12,4121.934
13,4167.846
14,4351.358
15,4156.331
16,4050.745
17,3905.740
18,3826.984
19,3890.204
20,3872.619
21,3998.056
22,4003.356
23,3912.704
24,3931.645
25,4051.275
26,4168.522
27,4272.201
28,4107.246
29,3974.298
30,4009.279
31,4032.938
32,3977.350
33,3872.137
34,3899.859
35,3769.430
36,3780.635
37,3777.891
38,3768.420
39,3758.018
40,3934.947
41,4013.163
42,4007.375
43,4127.889
44,4092.336
45,4094.418
46,4161.146
47,4036.471
48,3952.986
49,3921.248
50,3930.312
51,3893.307
52,3819.190
53,3906.481
54,3985.665
55,4080.107
56,4068.413
57,3958.563
58,3908.268
59,3850.423
60,3788.470
61,3830.969
62,3887.365
63,3814.314
64,3810.891
65,3895.917
66,3969.433
67,3921.628
68,3992.665
69,4074.848
70,4027.269
71,4090.753
72,4167.951
73,4135.325
74,4009.272
75,3980.829
76,4044.555
77,4041.166
78,3899.723
79,3835.166
80,3876.760
81,3991.800
82,4048.102
83,4128.801
84,4162.916
85,4056.580
86,4087.391
