 ,Value
1,3615.047
2,3714.150
3,3696.194
4,3625.651
5,3601.977
6,3612.959
7,3594.810
8,3543.073
9,3544.029
10,3520.893
11,3555.304
12,3587.457
13,3585.405
14,3539.667
15,3579.058
16,3533.766
17,3489.787
18,3518.649
19,3570.995
20,3522.108
21,3501.836
22,3525.111
23,3536.548
24,3539.850
25,3539.245
26,3639.290
27,3604.102
28,3561.029
29,3549.988
30,3504.319
31,3512.200
32,3490.605
33,3535.057
34,3521.667
35,3433.530
36,3449.513
37,3509.178
38,3466.161
39,3412.641
40,3400.443
41,3457.071
42,3451.855
43,3452.453
44,3441.572
45,3420.618
46,3414.485
47,3454.451
48,3474.449
49,3405.933
50,3487.473
51,3501.446
52,3504.529
53,3507.189
54,3492.799
55,3441.479
56,3498.278
57,3523.863
58,3498.895
59,3453.837
60,3510.892
61,3536.532
62,3518.416
63,3496.964
64,3534.847
65,3517.786
66,3465.501
67,3525.381
68,3515.396
69,3530.257
70,3489.382
71,3517.792
72,3522.173
73,3555.097
74,3529.562
75,3527.429
76,3530.745
