 ,Value
1,3573.982
2,3601.705
3,3734.532
4,3707.952
5,3700.806
6,3700.130
7,3733.488
8,3657.652
9,3684.202
10,3646.720
11,3623.990
12,3583.986
13,3602.559
14,3617.270
15,3575.360
16,3550.948
17,3571.005
18,3597.559
19,3621.114
20,3572.855
21,3568.418
22,3586.471
23,3624.331
24,3526.344
25,3557.369
26,3528.002
27,3477.991
28,3553.543
29,3535.621
30,3541.586
31,3522.049
32,3540.742
33,3568.879
34,3566.988
35,3496.182
36,3470.109
37,3512.162
38,3527.210
39,3561.970
40,3524.318
41,3553.063
42,3557.210
43,3653.454
44,3654.071
45,3582.568
46,3611.986
47,3665.500
48,3628.314
49,3595.093
50,3556.918
51,3576.724
52,3518.441
53,3520.020
54,3530.887
55,3488.229
56,3540.638
57,3630.320
58,3602.830
59,3588.826
60,3598.487
61,3676.254
62,3606.057
63,3537.632
64,3598.451
65,3582.228
66,3578.730
67,3641.279
68,3627.890
69,3545.314
70,3540.337
71,3550.914
72,3560.758
73,3553.802
74,3572.688
75,3527.400
76,3541.427
