 ,Value
1,4023.201
2,4027.928
3,4078.689
4,4061.806
5,3917.925
6,3963.883
7,4005.490
8,3938.484
9,3954.575
10,4095.745
11,4163.062
12,4119.725
13,4020.402
14,3940.986
15,3789.397
16,3798.026
17,3873.147
18,3919.945
19,3867.736
20,3888.107
21,3976.627
22,4112.766
23,4079.749
24,4072.424
25,4004.275
26,3907.198
27,3942.861
28,4015.100
29,4037.627
30,3988.198
31,3953.668
32,4034.818
33,4109.697
34,4113.835
35,4166.922
36,4326.893
37,4306.545
38,4137.063
39,4057.842
40,3997.084
41,4016.725
42,4040.703
43,3998.176
44,3927.626
45,3879.606
46,3972.267
47,4066.492
48,4211.698
49,4155.424
50,4273.117
51,4246.306
52,4350.164
53,4237.580
54,4113.442
55,3955.110
56,3948.166
57,3918.556
58,3842.685
59,3913.571
60,3888.393
61,3867.580
62,3841.559
63,3950.656
64,3889.805
65,3902.781
66,3980.809
67,4121.803
68,4166.497
69,4111.972
70,4134.875
71,4070.788
72,3963.980
73,4092.439
74,4119.844
75,4040.040
76,4028.348
77,3894.687
78,3808.424
79,3754.108
80,3757.431
81,3721.953
82,3786.849
83,3917.410
