X	Y
414.000	221.000
414.877	220.509
415.755	220.018
416.633	219.527
417.510	219.036
418.388	218.546
419.266	218.056
420.145	217.567
421.024	217.078
421.903	216.590
422.783	216.103
423.663	215.617
424.544	215.131
425.425	214.647
426.307	214.164
427.189	213.682
428.073	213.202
428.957	212.723
429.842	212.246
430.728	211.771
431.616	211.298
432.504	210.826
433.393	210.357
434.284	209.890
435.176	209.426
436.069	208.964
436.964	208.506
437.861	208.050
438.759	207.598
439.659	207.149
440.560	206.704
441.464	206.264
442.370	205.828
443.278	205.396
444.189	204.969
445.102	204.547
446.017	204.130
446.934	203.718
447.854	203.312
448.776	202.911
449.701	202.516
450.628	202.127
451.558	201.743
452.489	201.365
453.423	200.993
454.360	200.626
455.298	200.266
456.239	199.910
457.182	199.561
458.127	199.216
459.073	198.877
460.021	198.541
460.971	198.211
461.922	197.884
462.874	197.560
463.827	197.241
464.782	196.924
465.737	196.611
466.694	196.300
467.651	195.992
468.609	195.686
469.568	195.383
470.527	195.082
471.487	194.783
472.448	194.485
473.409	194.189
474.370	193.895
475.332	193.602
476.294	193.310
477.257	193.019
478.220	192.729
479.183	192.439
480.146	192.151
481.109	191.863
482.073	191.575
483.036	191.287
484.000	191.000
