 ,Value
1,4051.371
2,4228.923
3,4208.420
4,4323.568
5,4256.117
6,4147.089
7,3968.334
8,3887.277
9,3928.548
10,3958.576
11,3896.197
12,3848.248
13,3842.409
14,3799.766
15,3848.365
16,3938.506
17,3951.519
18,4072.710
19,4074.817
20,4111.279
21,4124.452
22,3976.838
23,4035.689
24,4045.737
25,4112.859
26,4065.491
27,4026.775
28,4082.654
29,4210.616
30,4332.454
31,4325.884
32,4347.383
33,4108.745
34,4128.299
35,4111.881
36,4136.293
37,4094.631
38,4141.517
39,4006.876
40,3953.017
41,3968.783
42,4072.417
43,3992.830
44,4046.909
45,4111.439
46,4432.082
47,4501.355
48,4325.981
49,4179.833
50,3953.894
51,3939.682
52,4042.038
53,4107.795
54,3991.873
55,4083.009
56,3961.982
57,3886.656
58,3970.768
59,3989.503
60,4052.294
61,4105.469
62,4074.061
63,4186.344
64,4087.465
65,4102.208
66,4144.968
67,3998.471
68,4134.593
69,4194.650
70,4072.744
71,3955.098
72,3838.506
73,3749.593
74,3838.158
75,3945.164
76,3941.829
77,4062.417
78,4014.713
79,4013.834
80,3974.868
81,3939.090
82,4019.369
83,4154.596
