X	Y
431.500	228.500
432.442	228.150
433.383	227.801
434.325	227.451
435.266	227.101
436.208	226.751
437.149	226.400
438.090	226.049
439.031	225.697
439.972	225.345
440.912	224.992
441.852	224.639
442.792	224.285
443.732	223.930
444.671	223.575
445.611	223.219
446.550	222.862
447.488	222.504
448.427	222.146
449.365	221.787
450.303	221.428
451.240	221.068
452.178	220.707
453.115	220.345
454.052	219.983
454.989	219.621
455.925	219.257
456.861	218.893
457.797	218.529
458.733	218.164
459.668	217.798
460.604	217.432
461.539	217.065
462.474	216.697
463.408	216.329
464.342	215.961
465.276	215.591
466.210	215.221
467.144	214.851
468.077	214.480
469.010	214.108
469.943	213.735
470.876	213.362
471.808	212.988
472.740	212.614
473.672	212.239
474.603	211.863
475.534	211.486
476.465	211.109
477.396	210.731
478.326	210.352
479.256	209.973
480.186	209.593
481.116	209.212
482.045	208.831
482.974	208.449
483.903	208.067
484.831	207.684
485.760	207.300
486.688	206.917
487.616	206.532
488.544	206.147
489.471	205.762
490.399	205.377
491.326	204.991
492.253	204.604
493.180	204.218
494.107	203.830
495.034	203.443
495.961	203.056
496.887	202.668
497.814	202.280
498.740	201.891
499.666	201.503
500.592	201.114
501.518	200.725
502.444	200.336
503.370	199.947
504.296	199.558
505.222	199.168
506.148	198.779
507.074	198.389
508.000	198.000
