 ,Value
1,3618.617
2,3606.054
3,3623.706
4,3655.987
5,3600.130
6,3559.052
7,3614.819
8,3734.827
9,3654.576
10,3759.706
11,3750.877
12,3652.305
13,3661.484
14,3661.794
15,3642.070
16,3662.244
17,3644.277
18,3575.520
19,3583.011
20,3572.014
21,3622.292
22,3522.308
23,3531.627
24,3537.536
25,3534.575
26,3466.488
27,3513.618
28,3543.661
29,3536.183
30,3500.216
31,3505.252
32,3573.608
33,3602.228
34,3497.198
35,3461.898
36,3480.946
37,3495.779
38,3604.782
39,3487.049
40,3464.108
41,3490.748
42,3435.136
43,3442.414
44,3459.703
45,3432.014
46,3393.030
47,3419.227
48,3423.701
49,3455.233
50,3467.945
51,3430.418
52,3426.204
53,3433.237
54,3409.996
55,3444.087
56,3410.582
57,3374.783
58,3426.496
59,3438.096
60,3439.990
61,3427.830
62,3420.045
63,3449.625
64,3406.722
65,3396.303
66,3448.411
67,3479.273
68,3486.397
69,3528.109
70,3568.471
71,3520.898
72,3544.813
73,3449.353
74,3469.558
75,3461.731
76,3427.169
