X	Y
415.000	223.000
415.887	222.549
416.774	222.099
417.662	221.648
418.549	221.198
419.437	220.749
420.325	220.300
421.214	219.852
422.103	219.405
422.992	218.959
423.882	218.514
424.773	218.070
425.665	217.628
426.557	217.187
427.450	216.748
428.344	216.311
429.239	215.876
430.134	215.442
431.031	215.011
431.929	214.582
432.828	214.156
433.729	213.732
434.630	213.310
435.533	212.892
436.437	212.476
437.342	212.063
438.249	211.653
439.157	211.247
440.067	210.844
440.978	210.444
441.891	210.047
442.805	209.654
443.721	209.265
444.638	208.879
445.557	208.496
446.476	208.116
447.397	207.738
448.319	207.363
449.242	206.991
450.166	206.621
451.090	206.253
452.016	205.888
452.942	205.524
453.869	205.162
454.796	204.801
455.724	204.442
456.653	204.084
457.582	203.728
458.511	203.372
459.441	203.017
460.371	202.663
461.301	202.310
462.232	201.957
463.162	201.604
464.092	201.251
465.023	200.898
465.953	200.545
466.883	200.192
467.813	199.837
468.743	199.482
469.672	199.126
470.601	198.768
471.529	198.410
472.456	198.049
473.383	197.687
474.310	197.324
475.236	196.960
476.161	196.594
477.086	196.227
478.011	195.859
478.935	195.490
479.859	195.120
480.782	194.749
481.705	194.377
482.628	194.004
483.550	193.630
484.472	193.255
485.393	192.880
486.315	192.505
487.236	192.129
488.158	191.753
489.079	191.376
490.000	191.000
